종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
34730,SK,KOSPI,,153100,-1100,-0.71,155600,155600,151500,97495,14946413800,1.12067E+13,73198329
11790,SKC,KOSPI,,95600,-400,-0.42,98400,100600,95300,326896,31796495600,3.62021E+12,37868298
18670,SK가스,KOSPI,,123900,500,0.41,123500,124100,122200,2985,368153700,1.14363E+12,9230244
1740,SK네트웍스,KOSPI,,6230,200,3.32,6080,6360,6060,2977213,18578569570,1.4689E+12,235778265
6120,SK디스커버리,KOSPI,,38050,-400,-1.04,38500,38750,37950,31078,1191445050,7.2439E+11,19037855
6125,SK디스커버리우,KOSPI,,29000,-300,-1.02,29450,29550,28950,4070,118691150,39395195000,1358455
210980,SK디앤디,KOSPI,,20800,-900,-4.15,21650,21650,20600,140780,2970014500,4.61555E+11,22190164
68400,SK렌터카,KOSPI,,11470,-20,-0.17,11550,11600,11200,131999,1503496180,5.42369E+11,47285840
395400,SK리츠,KOSPI,,4590,20,0.44,4575,4590,4540,107279,489942760,9.02183E+11,196554079
302440,SK바이오사이언스,KOSPI,,80800,-3300,-3.92,83000,85300,80300,319190,26175449700,6.20415E+12,76784046
326030,SK바이오팜,KOSPI,,91600,100,0.11,91900,92900,90400,197796,18108280400,7.17349E+12,78313250
402340,SK스퀘어,KOSPI,,44750,-1250,-2.72,46350,46350,44600,242812,10949450346,6.33067E+12,141467571
260870,SK시그넷,KONEX,일반기업부,47100,-400,-0.84,47500,48000,46850,8812,416188950,2.87066E+11,6094810
361610,SK아이이테크놀로지,KOSPI,,96600,400,0.42,97400,98200,95600,337438,32655610700,6.88735E+12,71297592
100090,SK오션플랜트,KOSPI,,21400,-150,-0.7,21600,21850,20950,264289,5636809800,1.13923E+12,53235012
03473K,SK우,KOSPI,,136000,-500,-0.37,136500,138200,135300,1056,143848100,76994360000,566135
96770,SK이노베이션,KOSPI,,191300,-1100,-0.57,194800,196500,188800,709837,1.36174E+11,1.76887E+13,92465564
96775,SK이노베이션우,KOSPI,,122000,-600,-0.49,121900,124300,121000,6509,794984200,1.52308E+11,1248426
1510,SK증권,KOSPI,,635,-7,-1.09,639,644,631,821203,522108022,3.00095E+11,472590171
1515,SK증권우,KOSPI,,2275,5,0.22,2285,2295,2275,4810,10965915,8900969350,3912514
285130,SK케미칼,KOSPI,,63300,-1700,-2.62,64800,65200,63300,62465,3977020100,1.09216E+12,17253783
28513K,SK케미칼우,KOSPI,,29900,-100,-0.33,30450,30450,29550,3891,116031150,63251327100,2115429
17670,SK텔레콤,KOSPI,,46500,-300,-0.64,47100,47500,46500,674693,31688420600,1.01757E+13,218833144
660,SK하이닉스,KOSPI,,118600,-3300,-2.71,121900,122400,118300,2726052,3.25889E+11,8.63411E+13,728002365
48550,SM C&C,KOSDAQ,중견기업부,2310,-45,-1.91,2360,2425,2295,350780,820785970,2.23362E+11,96693620
63440,SM Life Design,KOSDAQ,중견기업부,2015,-15,-0.74,2055,2055,2000,215059,434529590,92748745310,46029154
3570,SNT다이내믹스,KOSPI,,9910,-260,-2.56,10030,10170,9870,26145,261075710,3.29534E+11,33252697
64960,SNT모티브,KOSPI,,46950,-200,-0.42,47200,47650,46500,25710,1206553500,6.86556E+11,14623136
100840,SNT에너지,KOSPI,,23000,900,4.07,21750,23350,21750,66224,1523610150,1.72654E+11,7506711
36530,SNT홀딩스,KOSPI,,15900,30,0.19,15750,16000,15630,3563,56336050,2.59232E+11,16303886
5610,SPC삼립,KOSPI,,66800,-2000,-2.91,69100,69300,66800,8692,590375200,5.76418E+11,8629009
11810,STX,KOSPI,,16960,2930,20.88,13980,18230,13900,22060387,3.78142E+11,5.22859E+11,30828959
77970,STX엔진,KOSPI,,14770,360,2.5,14210,15600,14210,479080,7174840560,3.39842E+11,23008904
71970,STX중공업,KOSPI,,11930,330,2.84,11600,13000,11360,3508856,42822153510,3.40633E+11,28552669
2820,SUN&L,KOSPI,,2695,0,0,2685,2700,2650,3099,8288660,33978530355,12607989
289080,SV인베스트먼트,KOSDAQ,중견기업부,1974,-16,-0.8,1990,2000,1973,146002,289114288,1.05084E+11,53234000
84870,TBH글로벌,KOSPI,,1758,-21,-1.18,1781,1824,1740,28752,51460666,36666287802,20856819
2710,TCC스틸,KOSPI,,54000,1500,2.86,52500,54200,51300,468327,24723229700,1.41554E+12,26213697
89230,THE E&M,KOSDAQ,중견기업부,280,9,3.32,271,285,271,1788926,498812503,51984835280,185660126
161570,THE MIDONG,KOSDAQ,중견기업부,1397,-598,-29.97,1570,1681,1397,14704294,21575666655,26184838537,18743621
32540,TJ미디어,KOSDAQ,중견기업부,6550,-60,-0.91,6670,6670,6460,12252,79963600,91252038950,13931609
22220,TKG애강,KOSDAQ,우량기업부,1283,-12,-0.93,1275,1291,1267,126822,162158750,66452444857,51794579
69260,TKG휴켐스,KOSPI,,22950,150,0.66,23000,23100,22800,106033,2431119850,9.38164E+11,40878588
48770,TPC,KOSDAQ,벤처기업부,3125,-15,-0.48,3140,3215,3075,41480,130794070,49056221875,15697991
246690,TS인베스트먼트,KOSDAQ,벤처기업부,1502,-18,-1.18,1520,1537,1496,119686,180300364,62299748724,41477862
317240,TS트릴리온,KOSDAQ,벤처기업부,1813,-87,-4.58,1910,1957,1810,2671240,4988080820,1.71234E+11,94447625
2900,TYM,KOSPI,,6200,-180,-2.82,6330,6420,6150,261920,1633132940,2.79316E+11,45050956
24070,WISCOM,KOSPI,,2775,-55,-1.94,2810,2845,2770,7226,20224385,42530865450,15326438
57030,YBM넷,KOSDAQ,중견기업부,3640,-20,-0.55,3640,3685,3610,30762,111942115,59378217080,16312697
37270,YG PLUS,KOSPI,,5580,120,2.2,5500,5850,5400,1513427,8557034370,3.53936E+11,63429410
40300,YTN,KOSDAQ,우량기업부,7300,-50,-0.68,7350,7500,7200,171712,1258909900,3.066E+11,42000000
51390,YW,KOSDAQ,중견기업부,3685,65,1.8,3590,3690,3560,20408,73664290,41844531080,11355368
52220,iMBC,KOSDAQ,중견기업부,3300,-40,-1.2,3345,3350,3265,101727,335887010,75900000000,23000000
79940,가비아,KOSDAQ,우량기업부,13150,-170,-1.28,13100,13460,12760,110709,1445359350,1.77994E+11,13535684
78890,가온그룹,KOSDAQ,중견기업부,5730,-110,-1.88,5880,5880,5700,80759,463107240,97247548770,16971649
500,가온전선,KOSPI,,22100,800,3.76,21400,22300,21200,87196,1897756600,1.40532E+11,6358926
399720,가온칩스,KOSDAQ,벤처기업부,39200,-800,-2,40400,40750,38700,392581,15558399500,4.50342E+11,11488320
296520,가이아코퍼레이션,KONEX,일반기업부,5000,0,0,0,0,0,0,0,23335040000,4667008
36620,감성코퍼레이션,KOSDAQ,우량기업부,4145,-55,-1.31,4215,4235,4095,756099,3144170050,3.74681E+11,90393576
860,강남제비스코,KOSPI,,21000,-300,-1.41,21300,21450,21000,4122,87031650,1.365E+11,6500000
217730,강스템바이오텍,KOSDAQ,기술성장기업부,2795,-70,-2.44,2890,2890,2780,78345,220704960,1.06037E+11,37937925
35250,강원랜드,KOSPI,,16070,-90,-0.56,16390,16740,15990,1246383,20312612610,3.43802E+12,213940500
114190,강원에너지,KOSDAQ,중견기업부,21800,450,2.11,21350,21850,20800,221336,4754690300,5.69482E+11,26123038
94480,갤럭시아머니트리,KOSDAQ,우량기업부,4855,-215,-4.24,5040,5070,4850,210335,1039869085,1.90461E+11,39229838
11420,갤럭시아에스엠,KOSPI,,1895,-59,-3.02,1923,1945,1877,198986,378845947,52206575380,27549644
39240,경남스틸,KOSDAQ,우량기업부,3030,-30,-0.98,3075,3090,2990,49415,150337425,81748200120,26979604
53950,경남제약,KOSDAQ,중견기업부,1495,-55,-3.55,1533,1557,1494,159464,242216500,52978907020,35437396
2100,경농,KOSPI,,10630,-130,-1.21,10770,10870,10490,102249,1086441920,2.07525E+11,19522575
9450,경동나비엔,KOSPI,,57500,1000,1.77,56500,58100,55600,71954,4089467500,8.37694E+11,14568592
267290,경동도시가스,KOSPI,,19690,20,0.1,19600,19750,19600,6306,124150360,1.16081E+11,5895406
12320,경동인베스트,KOSPI,,76500,-800,-1.03,76600,78700,75200,19634,1498770000,1.80924E+11,2365023
11040,경동제약,KOSDAQ,우량기업부,6870,-40,-0.58,6920,6920,6820,27724,190126900,2.11381E+11,30768766
50,경방,KOSPI,,9510,0,0,9530,9800,9510,4369,41825290,2.60719E+11,27415270
214390,경보제약,KOSPI,,7450,-190,-2.49,7720,7720,7450,65843,496864850,1.78106E+11,23906860
12610,경인양행,KOSPI,,4180,-70,-1.65,4290,4360,4160,105463,446404870,1.73956E+11,41616365
9140,경인전자,KOSPI,,22050,-1550,-6.57,23600,23600,21850,15309,347257300,34636073850,1570797
24910,경창산업,KOSDAQ,우량기업부,2905,-5,-0.17,2920,2975,2890,144861,422814850,1.04054E+11,35819005
13580,계룡건설,KOSPI,,15270,-110,-0.72,15380,15430,15210,19564,298674340,1.36375E+11,8930907
12200,계양전기,KOSPI,,2110,10,0.48,2105,2130,2075,25793,54162790,57440169190,27222829
12205,계양전기우,KOSPI,,4030,-65,-1.59,4145,4145,4030,333,1349870,4711388370,1169079
2140,고려산업,KOSPI,,3800,-160,-4.04,4050,4095,3785,695092,2711840420,94769815000,24939425
198440,고려시멘트,KOSDAQ,중견기업부,2105,-35,-1.64,2120,2190,2100,88840,189282360,67317815800,31979960
49720,고려신용정보,KOSDAQ,우량기업부,10530,-260,-2.41,10630,10790,10450,129870,1375443710,1.50579E+11,14300000
10130,고려아연,KOSPI,,505000,15000,3.06,494500,509000,492000,62988,31692991000,1.00309E+13,19863158
2240,고려제강,KOSPI,,21500,-4000,-15.69,25500,27900,20450,2633352,65646854500,5.375E+11,25000000
14570,고려제약,KOSDAQ,우량기업부,6470,-70,-1.07,6770,6770,6470,154813,1027710580,71170000000,11000000
348150,고바이오랩,KOSDAQ,기술성장기업부,9400,-220,-2.29,9620,9700,9400,46839,443689250,1.77399E+11,18872208
98460,고영,KOSDAQ GLOBAL,우량기업부,13110,-390,-2.89,13630,13640,13100,466160,6202058980,9.00064E+11,68654755
35290,골드앤에스,KOSDAQ,중견기업부,1162,-48,-3.97,1203,1209,1160,515897,604262288,53975555368,46450564
900280,골든센츄리,KOSDAQ,외국기업(소속부없음),183,-2,-1.08,186,196,183,6608619,1252348816,37588984704,205404288
215000,골프존,KOSDAQ GLOBAL,우량기업부,95300,-1400,-1.45,98000,98000,95200,36520,3513373600,5.98047E+11,6275415
121440,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4355,-15,-0.34,4375,4460,4330,36814,160519410,1.86554E+11,42836818
183410,골프존데카,KONEX,일반기업부,1400,-190,-11.95,1789,1789,1370,318,440775,5755625400,4111161
366030,공구우먼,KOSDAQ,벤처기업부,6960,-170,-2.38,7160,7190,6900,84932,595604890,1.57424E+11,22618350
76340,관악산업,KONEX,일반기업부,5850,50,0.86,5980,5980,5850,867,5158380,28498041000,4871460
9290,광동제약,KOSPI,,6510,-70,-1.06,6580,6630,6490,55742,364523480,3.4126E+11,52420851
14200,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0,0,0,0,0,91250936176,90706696
17040,광명전기,KOSPI,,2580,-25,-0.96,2605,2720,2575,1332984,3508997155,1.11811E+11,43337615
29480,광무,KOSDAQ,중견기업부,4220,520,14.05,3750,4360,3655,23081097,95184927475,2.02087E+11,47887891
17900,광전자,KOSPI,,2475,-95,-3.7,2570,2900,2440,6093625,16420979210,1.43411E+11,57943763
37710,광주신세계,KOSPI,,32250,0,0,32250,32300,32000,3000,96401050,2.56619E+11,7957190
26910,광진실업,KOSDAQ,중견기업부,4345,-10,-0.23,4355,4355,4285,6885,29753215,27831484725,6405405
397880,교보11호스팩,KOSDAQ,SPAC(소속부없음),2220,5,0.23,2215,2220,2215,7301,16194155,9856800000,4440000
421800,교보12호스팩,KOSDAQ,SPAC(소속부없음),2100,0,0,2095,2105,2095,1357,2847145,12558000000,5980000
440790,교보13호스팩,KOSDAQ,SPAC(소속부없음),2110,-5,-0.24,2090,2120,2075,4635,9740985,8545500000,4050000
456490,교보14호스팩,KOSDAQ,SPAC(소속부없음),2125,-10,-0.47,2135,2145,2115,100497,213607515,8925000000,4200000
30610,교보증권,KOSPI,,5150,-10,-0.19,5230,5230,5150,15261,78956130,3.32964E+11,64653296
339770,교촌에프앤비,KOSPI,,7830,-30,-0.38,7820,7930,7760,11138,87069470,1.95613E+11,24982540
53270,구영테크,KOSDAQ,중견기업부,2860,-130,-4.35,2940,2995,2850,207012,601273005,76528818080,26758328
7690,국도화학,KOSPI,,51800,200,0.39,51900,53800,51700,61467,3237879100,4.6675E+11,9010616
5320,국동,KOSPI,,943,-13,-1.36,956,956,937,152250,143776132,54101348075,57371525
1140,국보,KOSPI,,4250,-420,-8.99,4670,4750,4120,391748,1693185740,51806522500,12189770
66620,국보디자인,KOSDAQ,우량기업부,15390,-180,-1.16,15570,15750,15390,2754,42603150,1.15425E+11,7500000
43650,국순당,KOSDAQ,우량기업부,5950,-40,-0.67,6010,6050,5910,21728,129979060,1.06257E+11,17858304
6050,국영지앤엠,KOSDAQ,중견기업부,1294,-27,-2.04,1311,1325,1294,55544,72804530,45154444442,34895243
60480,국일신동,KOSDAQ,중견기업부,3280,-775,-19.11,4750,4950,3045,16001085,70282147165,36375200000,11090000
78130,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0,0,0,0,0,1.02094E+11,127617473
307750,국전약품,KOSDAQ,우량기업부,6690,-190,-2.76,6800,6910,6630,508718,3428855920,3.28273E+11,49069269
2720,국제약품,KOSPI,,3955,-55,-1.37,3990,4085,3935,228308,910108970,83687135560,21159832
243870,굿센,KONEX,일반기업부,16790,-90,-0.53,16500,16880,15000,1829,28074530,43382085950,2583805
35080,그래디언트,KOSDAQ,중견기업부,14550,-440,-2.94,14900,15070,14550,29732,438814980,2.25926E+11,15527584
204020,그리티,KOSDAQ,중견기업부,3430,30,0.88,3385,3430,3350,89434,303799905,69105684900,20147430
114450,그린생명과학,KOSDAQ,중견기업부,3120,-75,-2.35,3195,3215,3095,19090,60096955,46800000000,15000000
83420,그린케미칼,KOSPI,,7820,-160,-2.01,7950,8080,7810,84362,665336010,1.8768E+11,24000000
186230,그린플러스,KOSDAQ,벤처기업부,9410,-210,-2.18,9620,9710,9370,40381,384441380,1.01818E+11,10820188
14530,극동유화,KOSPI,,4310,30,0.7,4235,4410,4235,268420,1161726000,1.50287E+11,34869420
900070,글로벌에스엠,KOSDAQ,외국기업(소속부없음),687,1,0.15,686,689,673,57924,39457701,36922106016,53743968
204620,글로벌텍스프리,KOSDAQ,중견기업부,3900,-10,-0.26,3915,4070,3880,1345712,5365735815,2.14022E+11,54877520
19660,글로본,KOSDAQ,중견기업부,1514,-41,-2.64,1516,1551,1490,81799,123539885,52673189444,34790746
14280,금강공업,KOSPI,,5930,-90,-1.5,6020,6060,5900,212729,1265981520,1.73923E+11,29329357
14285,금강공업우,KOSPI,,10350,110,1.07,10160,10350,10160,1344,13774450,6105206250,589875
53260,금강철강,KOSDAQ,우량기업부,5840,-80,-1.35,5900,6000,5780,23081,135303100,1.09325E+11,18720000
8870,금비,KOSPI,,84200,-3000,-3.44,86000,87200,82600,6117,521250500,84200000000,1000000
1570,금양,KOSPI,,139900,-6200,-4.24,142000,145500,134100,3042806,4.24649E+11,8.1212E+12,58050037
282720,금양그린파워,KOSDAQ,중견기업부,13350,-60,-0.45,13420,13950,13250,157599,2134949760,1.61795E+11,12119500
2990,금호건설,KOSPI,,5440,-70,-1.27,5500,5590,5440,38093,209199550,2.01028E+11,36953595
2995,금호건설우,KOSPI,,15120,-320,-2.07,15590,15590,15120,68,1036690,4419061920,292266
11780,금호석유,KOSPI,,121700,-3100,-2.48,126000,126500,121000,71500,8751759200,3.56755E+12,29314312
11785,금호석유우,KOSPI,,62800,-300,-0.48,63100,63500,62600,3717,234636800,1.89875E+11,3023486
214330,금호에이치티,KOSPI,,844,-16,-1.86,860,863,834,666669,567722983,1.65546E+11,196144904
1210,금호전기,KOSPI,,888,-33,-3.58,921,936,882,209578,189870637,32582917800,36692475
73240,금호타이어,KOSPI,,4340,30,0.7,4340,4400,4250,384537,1664408680,1.24671E+12,287260287
36190,금화피에스시,KOSDAQ,우량기업부,29550,0,0,29250,29550,29250,563,16552650,1.773E+11,6000000
49080,기가레인,KOSDAQ,벤처기업부,1406,-41,-2.83,1446,1459,1403,558244,795840850,1.19346E+11,84883347
420770,기가비스,KOSDAQ,중견기업부,87500,-400,-0.46,89800,92300,86200,93382,8389829100,1.10913E+12,12675758
35460,기산텔레콤,KOSDAQ,벤처기업부,2845,-140,-4.69,2965,3015,2825,299764,866677380,41472532300,14577340
92440,기신정기,KOSPI,,3190,-40,-1.24,3210,3250,3150,97666,309531825,93148000000,29200000
270,기아,KOSPI,,78300,700,0.9,77700,78600,77700,1526357,1.19418E+11,3.14801E+13,402044203
24110,기업은행,KOSPI,,10500,20,0.19,10530,10540,10440,519984,5459665290,8.37297E+12,797425869
456700,길교이앤씨,KONEX,일반기업부,25000,0,0,0,0,0,0,0,22500000000,900000
13700,까뮤이앤씨,KOSPI,,1658,-12,-0.72,1646,1675,1629,93778,154650744,74862480240,45152280
308100,까스텔바작,KOSDAQ,중견기업부,5700,-240,-4.04,5880,5880,5660,33449,191713010,37760978100,6624733
4540,깨끗한나라,KOSPI,,2235,-50,-2.19,2285,2300,2225,41179,93021940,83232948855,37240693
4545,깨끗한나라우,KOSPI,,13650,-650,-4.55,14300,14300,13650,340,4659600,4998084000,366160
407400,꿈비,KOSDAQ,벤처기업부,8850,180,2.08,8680,9840,8510,1976824,18335198070,1.07754E+11,12175591
187790,나노,KOSDAQ,벤처기업부,1210,-43,-3.43,1254,1300,1210,199515,244563328,36927800030,30518843
286750,나노브릭,KOSDAQ,기술성장기업부,3000,-210,-6.54,3160,3265,2910,2470821,7518382455,61393647000,20464549
121600,나노신소재,KOSDAQ,우량기업부,144400,3900,2.78,141900,145200,141000,221683,31789875700,1.69217E+12,11718608
247660,나노씨엠에스,KOSDAQ,기술성장기업부,17090,-2820,-14.16,20650,23850,16050,4496763,94980415390,74237592800,4343920
39860,나노엔텍,KOSDAQ,중견기업부,4325,-165,-3.67,4490,4545,4300,185554,823673445,1.15943E+11,26807627
91970,나노캠텍,KOSDAQ,중견기업부,725,-10,-1.36,739,748,684,204459,144094689,27127682425,37417493
417010,나노팀,KOSDAQ,벤처기업부,18840,-330,-1.72,19180,19560,18830,145989,2791181710,3.60868E+11,19154328
244880,나눔테크,KONEX,일반기업부,3805,-175,-4.4,3975,4000,3705,1218,4857010,19101100000,5020000
405920,나라셀라,KOSDAQ,중견기업부,7930,0,0,8550,10030,7420,1780471,16357610100,51061571340,6439038
288490,나라소프트,KONEX,일반기업부,64,-9,-12.33,74,74,63,1209493,77219258,2441408000,38147000
51490,나라엠앤디,KOSDAQ,우량기업부,6640,-10,-0.15,6650,6790,6550,133439,885813980,94288000000,14200000
137080,나래나노텍,KOSDAQ,중견기업부,7620,-150,-1.93,7780,7890,7620,66671,514641460,84272795640,11059422
190510,나무가,KOSDAQ,우량기업부,14080,130,0.93,13950,14450,13750,149937,2107343640,2.28834E+11,16252384
242040,나무기술,KOSDAQ,기술성장기업부,2605,-65,-2.43,2680,2740,2570,982131,2582000770,90149317720,34606264
89600,나스미디어,KOSDAQ,우량기업부,20000,-500,-2.44,20500,20700,19830,40115,806019650,2.31363E+11,11568163
293580,나우IB,KOSDAQ,중견기업부,1085,-44,-3.9,1121,1133,1077,325353,357789677,1.0391E+11,95770000
257990,나우코스,KONEX,일반기업부,4600,-350,-7.07,4570,4600,4570,506,2312600,26996903200,5868892
138610,나이벡,KOSDAQ,기술성장기업부,16710,-1470,-8.09,18250,19920,16600,1670693,30574854100,1.66389E+11,9957479
130580,나이스디앤비,KOSDAQ,우량기업부,6260,10,0.16,6210,6300,6200,1315,8188440,96404000000,15400000
36800,나이스정보통신,KOSDAQ,우량기업부,22800,-350,-1.51,22950,23150,22700,9414,215350050,2.28E+11,10000000
267320,나인테크,KOSDAQ,벤처기업부,3415,-75,-2.15,3525,3530,3415,304682,1052835330,1.37742E+11,40334345
1260,남광토건,KOSPI,,9090,30,0.33,9110,9180,8950,20786,187590700,89378079480,9832572
8350,남선알미늄,KOSPI,,2425,-80,-3.19,2510,2525,2425,1584258,3905912915,3.13017E+11,129079090
8355,남선알미우,KOSPI,,22750,-800,-3.4,23100,23250,22650,860,19698750,7004497500,307890
4270,남성,KOSPI,,2230,-10,-0.45,2200,2285,2155,476458,1059210640,80753116800,36212160
3920,남양유업,KOSPI,,436000,-1000,-0.23,432000,440000,429000,955,413224000,3.1392E+11,720000
3925,남양유업우,KOSPI,,236500,4500,1.94,232000,236500,231500,136,31600000,47300000000,200000
25860,남해화학,KOSPI,,7890,-160,-1.99,8050,8080,7870,115008,913852880,3.91966E+11,49678843
111710,남화산업,KOSDAQ,중견기업부,7230,130,1.83,7100,7230,7030,6335,44833700,1.48851E+11,20588000
91590,남화토건,KOSDAQ,우량기업부,8060,0,0,8000,8110,7940,71181,570691380,94624400000,11740000
168330,내츄럴엔도텍,KOSDAQ,벤처기업부,2485,20,0.81,2490,2500,2430,68037,166703600,78910926500,31754900
94860,네오리진,KOSDAQ,벤처기업부,393,-12,-2.96,400,405,390,137030,54435422,41052691575,104459775
253590,네오셈,KOSDAQ,우량기업부,4240,-15,-0.35,4280,4315,4165,592439,2505781915,1.74766E+11,41218296
212560,네오오토,KOSDAQ,우량기업부,7070,-230,-3.15,7190,7290,7070,45634,325410190,55675988410,7874963
95660,네오위즈,KOSDAQ,우량기업부,33650,-1300,-3.72,34700,35300,33200,157170,5330997400,7.41435E+11,22033719
42420,네오위즈홀딩스,KOSDAQ,우량기업부,25300,-250,-0.98,25550,25750,25050,19673,497536600,2.24079E+11,8856866
950220,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1986,-79,-3.83,2045,2060,1984,382958,765350662,1.96351E+11,98867465
311390,네오크레마,KOSDAQ,벤처기업부,8320,30,0.36,8360,9540,8170,2373703,21235366650,66864470400,8036595
85910,네오티스,KOSDAQ,중견기업부,3895,5,0.13,3870,3915,3870,11611,45182200,53862856610,13828718
