Company,items,industry,description
에이블씨엔씨,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",기타 화학제품 제조업,"기업개요
동사는 스킨케어, 색조, 더마 화장품에 이르는 다양한 브랜드 포트폴리오를 보유한 멀티 브랜드 기반의 종합 화장품 회사임.
국내 최초 브랜드숍 미샤는 4년만에 매출 1,000억을 돌파, 이듬해 유가증권에 상장하는 쾌거를 이뤘으며 현재까지 브랜드숍의 대표주자로서 시장을 선도하고 있음.
46여개 국가에 5만여개의 판매처를 가지고 있으며 특히 중국, 일본,미국은 현지 법인을 설립하며 적극적으로 시장을 개척하고 있음.
출처 : 에프앤가이드"
이월드,"놀이시설 운영,입장료,식음료 소매,부동산 임대",귀금속 및 장신용품 제조업,"기업개요
동사는 2005년 우방의 유희시설사업부문이 인적분할되어 설립되었음. 동사의 사업부문은 테마파크사업부문, 쥬얼리사업부문으로 구성되어 있음.
테마파크사업부문은 ""이월드""를 운영하고 있고, 쥬얼리사업부문은 ""LLOYD(로이드)"", ""OST(오에스티)"", ""CLUE(클루)”, “GRACE(그레이스)” 등의 브랜드를 보유하고 있음.
2023년 1분기 쥬얼리 및 악세사리 판매 매출이 65.7%로 가장 높은 비중을 차지하고 있음.
출처 : 에프앤가이드"
인팩,"자동차용 케이블,전자정보통신관련기기 제조,도매",자동차 신품 부품 제조업,"기업개요
동사는 삼영케불주식회사로 1969년 6월 25일에 설립되었으며, 2004년 3월 인팩으로 상호를 변경함.
친환경 자동차 부품 등을 생산하는 자동차부품 전문기업임. 액츄에이터류, 밸브류, 전자식파킹브레이크케이블, 콘트롤케이블류등을 구성함.
주요 제품은 현대차, 기아, 대우, KG모빌리티 등의 국내 완성업체는 물론, GM, MAZDA, BORGWARNER, AMK 등 해외 유수의 자동차 및 부품업체에 케이블을 공급함.
출처 : 에프앤가이드"
일진하이솔루스,"수소승용용기, 매연저감장치 등",그외 기타 운송장비 제조업,"기업개요
동사는 수소사업(수소 차량용 연료탱크 등 저장용기) 및 환경사업(매연저감장치 DPF) 등을 주요 사업으로 영위.
기술적 난이도가 가장 높은 비금속재 라이너를 적용한 Type 4 수소 탱크 양산업체로써, 2014년 현대자동차 투싼으로부터 시작하여 현재 현대자동차 넥쏘 수소탱크의 독점적 공급업체임.
수소용기는 승용수소용기, 상용수소용기 및 기타 용기로 분류되며, 승용수소용기는 Type 4, 700 Bar, 52L 규격으로 양산중.
출처 : 에프앤가이드"
조광피혁,"가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매","가죽, 가방 및 유사제품 제조업","기업개요
동사는 카시트, 신발, 핸드백 등을 제조하는 데 쓰이는 피혁원단을 만들어 판매함.
가죽원단, 카시트 재단품이 전체 매출액의 약 98%를 차지하며 가죽원단 생산시 생기는 부산물, 자재 등의 매출이 약 1%를 차지함.
판매경로는 완성품업체에게 직접 판매하는 방식과 완성품업체에서 지정하는 OEM업체에 판매하는 방식을 대다수 취하고 있으며, 일부는 도매상 또는 현지 Agent를 통하여 판매하는 방식도 취함.
출처 : 에프앤가이드"
케이비아이동국실업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대",자동차 신품 부품 제조업,"기업개요
동사 및 연결종속회사는 플라스틱 사출성형 및 BLOW 중공성형 기술을 바탕으로 자동차 내외장재를 생산 및 공급하는 자동차부품 제조부문과 토목시설물 건설부문을 사업으로 영위.
중국, 독일, 멕시코등 해외투자를 통하여 주요 고객사인 현대차/기아 외 강소모비스, Volkswagen, BMW, GM 등 각지 고객사에 모듈형 부품을 납품 중.
지역별 매출액은 국내 1,107억, 멕시코 101억 등임.
출처 : 에프앤가이드"
코웨이,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",그외 기타 개인 서비스업,"기업개요
1989년 창립 이래, 1998년 혁신적인 렌탈 비즈니스 개념을 업계 최초로 도입하였으며, 정수기, 공기청정기, 비데 등 환경가전 제품을 생산, 판매하는 환경가전 전문기업.
사업부문은 환경가전과 코스메틱으로 나뉘어지며, 매출액의 90% 이상이 환경가전 사업부문에서 발생하고 있음.
환경기술연구소와 협력업체 등의 끊임없는 기술개발 노력으로 부품의 국산화에 성공하여 대부분 국내에서 조달하고 있으며, 필터 자동생산라인도 갖추고 있음.
출처 : 에프앤가이드"
쿠쿠홀딩스,주방용 전기기기 제조업,기타 금융업,"기업개요
동사는 전기밥솥 업계 국내 1위이며, 주방가전, 생활가전 등 전분야에 걸친 사업 전개를 통한 건강생활가전기업임.
동사는 2007년 전기밥솥(전기압력밥솥) 품목으로 세계일류상품에 선정되었으며, 현재까지도 세계일류상품으로 인정을 받고 있음.
동사와 쿠첸이 국내 전기밥솥 시장의 대부분을 차지하는 과점 상태임. 동사의 시장점유율은 약 70%로 압도적 우위를 점하고 있음.
출처 : 에프앤가이드"
쿠쿠홈시스,"정수기, 공기청정기 등",개인 및 가정용품 임대업,"기업개요
동사는 쿠쿠홀딩스에서 2017년 12월 1일 인적분할하여 설립되었으며, 2018년 1월 11일 유가증권시장에 재상장되어 거래가 개시되었음.
렌탈사업이 주요 사업으로, 주력 부문인 생활가전렌탈 품목은 정수기, 비데, 공기청정기 등이 있음.
렌탈사업부문의 매출은 내수 위주이나, 말레이시아(2015년), 미국(2019년), 호주(2020년) 등 해외 지역에서도 현지인들 기호에 맞춘 제품으로 렌탈사업의 비중을 점차 늘려가고 있음.
출처 : 에프앤가이드"
태원물산,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",자동차 신품 부품 제조업,"기업개요
동사 울산공장의 석고사업부문은 인산정제석고, 석고플라스터 및 비료용 원료를 개발 및 공급하였으나 사업환경변화에 따른 석고사업부문 사업성 결여에 따라 2021년 12월 31일 자로 석고사업부문의 영업정지를 결정.
현재는 한국GM에 워터펌프, GearShift 류, T/M용 Piston 및 기타부품과 산업용 기계장비업체인 현대두산인프라코어에 산업용엔진 워터펌프 등을 공급.
출처 : 에프앤가이드"
티에이치엔,"자동차부품(전기배선장치류) 제조,도매",기타 전기장비 제조업,"기업개요
동사는 1986년 7월 23일 동해전장이라는 명칭으로 설립되었으며, 1996년 7월 31일자로 유가증권 시장에 상장되었음.
현대기아자동차그룹의 자동차 관련 계열사를 주요 고객으로 자동차용 WIRE HARNESS를 주제품으로 제조 납품하는 단일 사업부문 업체임.
자동차 산업은 철강, 화학, 전기,전자, 고무 등의 산업과 연관되어 있고, 대표적인 조립산업으로 전후방 산업연관효과가 큰 산업임.
출처 : 에프앤가이드"
한국무브넥스,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",자동차 신품 부품 제조업,"기업개요
동사는 고도의 기술이 필요한 승용차용 H/Shaft류, Axle류 및 상용차용(버스, 트럭) Axle & Brake assembly를 생산하는 자동차부품 부문을 영위.
또한 관과 관 사이를 결합할 때 쓰이는 Flange를 생산하는 프랜지 사업부문과, 발전소플랜트, 선박구조물 등에 쓰이는 부품을 생산하는 산업기계 사업을 영위.
H/Shaft는 자동차부품 매출의 64%, Axle은 36%의 매출 비중을 차지하고 있음.
출처 : 에프앤가이드"
한온시스템,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",일반 목적용 기계 제조업,"기업개요
동사는 자동차용 부품 및 시스템, 전자전기 기계기구용 및 기타 산업용 부품, 시스템의 제조, 수출입 및 교역 등의 목적으로 1986년 3월 11일에 설립되었으며, 1996년 7월 31일 유가증권 시장에 상장됨.
동사는 OEM(주문자생산방식) 납품을 주로 하는 자동차 열 관리 시스템을 생산하는 단일 사업부문을 영위하고 있음.
자동차 품질 및 성능을 결정 짓는 공조부품 분야에서 독보적인 기술력을 자랑하며, 업계 1위를 지키고 있음.
출처 : 에프앤가이드"
현대백화점,백화점,종합 소매업,"기업개요
2002년 11월 현대그린푸드의 백화점사업부문을 분할하여 설립되었음.
동사는 백화점업과 면세점업을 영위하고 있으며, 아울렛 사업 등 신규사업 또한 활발하게 추진하고 있음. 21년 2월 더현대서울을 신규 오픈하였으며, 2025년 현대시티아울렛 청주점 출점을 계획하고 있음.
2022년 6월 매트리스, 베개 및 가구사업을 주력사업으로 영위하는 (주)지누스를 인수하여 가구 제조 부분이 주요 사업으로 추가되었음.
출처 : 에프앤가이드"
형지엘리트,"학생복,스포츠의류,작업복 제조,도매",봉제의복 제조업,"기업개요
동사는 의류제품의 제조 및 판매업 등을 영위할 목적으로 2002년 4월 설립되었으며, 2009년 9월에 유가증권시장에 상장되었음.
2002년 6월 및 2003년 2월에 도레이케미칼(구 새한)로부터 각각 의류사업부 및 유니폼사업부를 영업 양수함.
동사의 브랜드인 엘리트 학생복은 제일모직에서 런칭한 이후 현재까지 학생복 업계 대표브랜드의 위상을 유지하고 있음. 학생복 사업 외 B2B유니폼 사업, 스포츠상품화사업을 영위함.
출처 : 에프앤가이드"
화승엔터프라이즈,,신발 및 신발 부분품 제조업,"기업개요
동사는 브랜드 신발의 제조업자 개발생산 방식 (ODM) 생산 사업을 영위하는 화승비나 등을 자회사로 두고 있는 외국기업지배지주회사로서 신발 사업부문을 관리함.
2019년 기준 아디다스 내 운동화 제조업체 중 M/S 2위 생산 업체이며 화승의 점유율은 약 18%를 차지하고 있는 것으로 파악됨.
주요매출처인 신발부문은 신발관련 제상품과 모자관련 제품으로 매출이 구성되어있음.
출처 : 에프앤가이드"
휠라홀딩스,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",생활용품 도매업,"기업개요
가정용 섬유제품, 의복, 신발, 가죽제품, 시계, 화장품 및 골프장비 등의 제조, 도소매 및 수출입을 목적으로 1991년 7월 설립되었음.
2005년 FILA Global Group에서 독립, 2007년 FILA Global 상표권 및 사업권을 인수하고 전세계 라이센시를 통해 Royalty를 수취함.
2020년 1월, 휠라코리아를 물적분할한 후 휠라홀딩스로 사명을 변경하고 지주회사로 전환함.
출처 : 에프앤가이드"
YW,도소매,상품 종합 도매업,"기업개요
동사는 1995년 7월 26일 설립되었으며 주요 사업부문은 도매업 (렌탈물품 공급), 기업금융.
도매사업(렌탈포함)은 기업고객을 대상으로 거래를 진행하며 2015년부터 지속적으로 렌탈품목을 확장하여 PC, 복합기 등 OA기기, 가전제품, 의료기기, 산업장비 등 다양한 품목을 렌탈 중.
기업금융부문은 신뢰관계가 형성되어 있는 특정기업을 대상으로 당사의 유휴자금을 안전자산에 투자하여 수익창출에 기여하고 있음.
출처 : 에프앤가이드"
공구우먼,플러스사이즈 여성용 의류 및 잡화,의복 액세서리 제조업,"기업개요
동사는 플러스 사이즈 여성을 위한 의류ㆍ잡화 등을 제조 및 매입하여, 자체 온라인 몰을 중심으로 판매 활동을 영위하고 있음.
2003년 '09WOMEN' 브랜드 론칭이래 플러스사이즈 드레스, 하의, 아우터, 상의 등 데일리 의류를 중심으로 사업을 확대하였으며, 플러스 사이즈의 다양한 품목을 자체 제작하여 판매함.
1세대 온라인 패션 쇼핑몰로 시작하여 2022년 3월 23일 코스닥시장에 신규 상장함.
출처 : 에프앤가이드"
네오오토,"피니언 기어, 디프 어셈블리, 대형기어",자동차 신품 부품 제조업,"기업개요
동사는 2010년 1월 6일에 오토인더스트리로부터 물적분할을 통해 자동차부품 가공 및 제조를 주된 사업 목적으로 설립되었음.
자동차부품 중 자동변속기내 기어류 제조를 사업목적으로 설립되어 피니언 기어 및 디프 어셈블리, 대형 기어 등의 부품을 제조하고 있음.
동사의 대부분의 매출분야인 내연기관 자동차 보다 수소, 전기 및 하이브리드 등 다른 동력기관 중심의 자동차가 주목 받고 있음.
출처 : 에프앤가이드"
동아화성,자동차용 고무부품,고무제품 제조업,"기업개요
동사의 주력제품은 자동차 엔진 및 각종 부품을 연결하는 인테크 호스와 드럼세탁기 도어의 누수방지 고무제품인 도어가스켓임.
동사의 경쟁력은 원재료인 합성고무에 카본, 충진제, 활성제 등 첨가제를 배합하여 고무소재인 CMB를 직접 생산하는 것임.
주력 매출처는 삼성전자와 LG전자, 현대기아차 그룹으로 주요 매출처 내 점유율이 기업별로 70%~90%에 달하고 있음.
출처 : 에프앤가이드"
로보로보,교육용로봇,기타 전기장비 제조업,"기업개요
주요 제품은 교육용로봇, 로봇용 학습소프트웨어, 관련 교재 등 교육에 사용되는 로봇 및 부수제품을 연구개발, 제조, 판매하고 있음.
국내 방과후학교 교육 서비스 제공(생명 과학 및 코딩 분야)을 담당하는 ‘주식회사 러닝온’, 관련 위탁서비스업을 담당하고 있는 ‘주식회사 씨디에이에듀’라는 두 종속기업으로 구성된 교육용 로봇 기업임.
국내외 탄탄한 판매 인프라를 확보하며 명실상부한 교육용 로봇 업계의 선두업체로 자리매김하고 있음.
출처 : 에프앤가이드"
본느,기업인수합병,기타 화학제품 제조업,"기업개요
동사는 화장품 업종에 속해있으며, 화장품 관련 ODM사업과 자체 브랜드사업을 중점적으로 영위함.
동사의 ODM 사업은 제조생산 시설없이 연구개발력을 바탕으로 제품을 자체적으로 개발 및 디자인하여 처방(Formulation)을 제조회사에 제공함.
동사는 다양한 기업의 제품을 기획 제조하는 과정에서 자체 브랜드 제품 개발에 원가구조를 구축 경쟁력을 향상시킬 수 있음.
출처 : 에프앤가이드"
블리츠웨이,기업 인수 및 합병,"인형,장난감 및 오락용품 제조업","기업개요
동사는 피규어, 독자적 디자인을 통한 IP개발, 드라마 제작 산업 등을 영위하고 있음.
할리우드 캐릭터 IP 라이선스를 기반으로 BLITZWAY 브랜드, 애니메이션 캐릭터 IP 라이선스를 기반으로 애니 캐릭터, 로봇류 등의 피규어를 제작하는 5PRO STUDIO 브랜드를 보유하고 있음.
원가경쟁력 제고를 위하여 중국에서 외주생산을 하고 있으며, 납기, 품질관리 및 기술력 등을 종합적으로 고려해 외주생산처를 관리함.
출처 : 에프앤가이드"
삼보모터스,증명서 자동발급기,자동차 신품 부품 제조업,"기업개요
동사는 자동차의 자동변속기를 구성하는 부품 및 파이프류 제품을 전문 제조하는 자동차부품 제조업체임.
동사는 제증명서 자동발급기의 제조, 판매 및 IT 셋톱박스의 판매를 주 목적으로 1987년 9월 25일에 설립했으며 총 9개의 연결대상 종속회사를 보유하고 있음.
창사 이래 주요 아이템인 자동차용 Pipe와 오토 트랜스미션용 Plate의 기술력과 품질보증력으로 현대차, 기아 뿐만 아니라 해외 완성차에도 공급을 하고 있음.
출처 : 에프앤가이드"
서울옥션,미술품경매,상품 중개업,"기업개요
동사는 미술품 경매사업 등을 목적으로 1998년 12월 30일에 설립됐으며 2008년 7월 1일 코스닥시장에 상장됨.
동사는 소장자로부터 위탁받은 회화, 조각, 도자기 등 미술품을 경매나 중개를 통해 판매하거나, 당사가 직접 취득한 미술품(재고)을 개별판매 방식 등을 통해 판매.
본사 외에 강남지점을 운영하고 있으며, 2008년 11월 장흥, 추가로 2011년 6월 관훈동, 2014년 9월 장흥에 보관고를 설치.
출처 : 에프앤가이드"
손오공,"완구, 게임, 캐릭터수입수수료",기타 전문 도매업,"기업개요
동사는 1996년 12월 30일에 설립되었으며, 2005년 1월 7일 코스닥시장에 주식을 상장함.
동사에서 유통하는 중요 상품에는 피셔프라이스, 바비, 핫휠, 쥬라기월드 등 마텔완구와 옥토넛, 포켓몬카드, 레이디버그, 신비아파트 시즌4, 다트존 등 캐릭터 및 일반완구가 있고, 게임으로는 닌텐도 등이 있음.
종속회사인 손오공아이비는 '리그오브레전드' 총판서비스 용역을 PC방에 제공하고 있음.
출처 : 에프앤가이드"
스킨앤스킨,"화장품제조,마스크",기타 화학제품 제조업,"기업개요
동사는 2006년 6월에 OLED 소재 및 승화정제장비 개발 및 판매를 목적으로 설립되었으며, 2016년 화장품 OEM사업을 영위하는 자회사 스킨앤스킨과 합병하며 주요 사업을 변경함.
2020년 코로나-19 방역사업을 위해 관련제품 및 마스크 생산설비를 구축하였으나 2021년 12월에 영업을 중단함.
2021년 커머스 사업을 위한 소규모 합병을 추진하여, 의류, 잡화, 화장품 등을 중국에 판매하는 라이브커머스 사업을 진행중임.
출처 : 에프앤가이드"
신성델타테크,"세탁기, 자동차, 에어컨 및 LCD 부품",가정용 기기 제조업,"기업개요
동사는 1987년 11월에 설립되었으며, 2004년 8월 코스닥 시장에 주식을 상장하였고, 총 16개의 계열회사를 가지고 있음.
동사는 HA(생활가전), BA(2차전지), SVC(물류서비스) 3개의 사업부문을 운영하고 있음.
2022년 전자회로기판모듈 설계/제조 전문기업 신성일렉트로닉스를 인수하여 가전/자동차 사업 확장을 준비하고 있으며, 기존 가전사업 및 2차전지 사업과의 연계 발판을 넓힘.
출처 : 에프앤가이드"
에스맥,자동차 신품 부품,자동차 신품 부품 제조업,"기업개요
동사는 2004년 설립되어 자동차 전규류, 전자기기, 대전방지 제품군, 플라스틱 필름 등의 제품을 판매하고 있음.
휴대폰용 Module을 개발, 생산하여 국내외 업체에 판매를 하고 있으나, 현재 휴대폰 등 모바일기기의 물량의 감소로 인해 자동차용 조명부품 제조 및 판매업을 주 사업으로 진행하고 있음.
주요 고객사로는 에스엘 주식회사, 동우화인켐, LG디스플레이, 서브원, 삼성SDI 등이 있음.
출처 : 에프앤가이드"
에코캡,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)",자동차 신품 부품 제조업,"기업개요
동사는 자동차 부품 제조를 목적으로 2007년 8월 16일에 설립되었으며, 2018년 12월 5일자로 코스닥시장에 상장함.
동사의 주요 제품으로는 자동차용 전선(Wire&Cable), 자동차용 와이어링하네스 (Wiring Harness), 벌브 소켓 (Bulb Socket), LED Module 제품 등이 있음.
중국현지 생산법인, 판매법인 및 물류창고, 미국현지 판매법인을 보유중이며 멕시코에 제조공장을 설립하여 가동하고 있음.
출처 : 에프앤가이드"
엑서지21,"바이오리엑터(Bioreactor, 생물반응기)",기타 전문 도매업,"기업개요
동사의 지배기업인 큐브앤컴퍼니는 1987년 4월에 설립되어 의약품원료의 제조 및 판매를 주요사업으로 하고 있으며, 2017년 부동산 분양사업을 개시함.
'엑서지21'은 무한한 자연에너지원인 공기열을 원료로 사용하는 냉·난방 시스템으로 석유, 석탄, 가스 등의 화석연료를 사용하지 않아 탄소배출이'Zero'인 친환경적인 제품임.
신규수익창출을 위한 사업다각화로 PM사업, 유통사업부를 창설하여 매출의 증진을 이루었음.
출처 : 에프앤가이드"
엔브이에이치코리아,"헤드라이너, NVH부품",자동차 신품 부품 제조업,"기업개요
동사는 1984년 1월 일양산업주식회사로 설립하여 2001년 6월 8일 엔브이에이치코리아주식회사로 상호를 변경하였으며, 자동차부품의 제조 및 판매를 주요 사업목적으로 영위.
생산품의 대부분을 현대차/기아에 공급하고 있으며, 주요 생산품은 HEADLINER, NVH부품, FLOOR CARPET, DOOR TRIM이 있음.
매출은 한국 71%, 인도 15%, 중국 3%, 기타 11% 등으로 구성.
출처 : 에프앤가이드"
엠에스오토텍,자동차 차체 부품,자동차 신품 부품 제조업,"기업개요
동사는 현대차, 기아를 주요 매출처로 하여 자동차의 골격이 되는 차체 부품의 제조, 공급 및 판매회사임.
자동차의 골격이 되는 차체 부품이 주제품으로 고안전, 고강도, 경량화를 위한 기술 중 하나인 핫스탬핑 공법을 독자 개발하여 1.5GPa급 고강도 소재성형기술을 확보하여 적용하고 있음.
동사의 매출 구성은 자동차부품 약 136.55%, 금형 및 설비 약 5.4%, 연결실체간 수익비용상계 약 -41.95%로 이루어져있음.
출처 : 에프앤가이드"
오스템,휠,자동차 신품 부품 제조업,"기업개요
1990년 3월에 설립되어 1997년 2월 코스닥시장에 주식을 등록함.
주요사업 분야는 '자동차 부품제조'으로 부품을 조립하여 자동차로 완성되는 복합적 성격의 기술 및 자본집약적 산업으로 관련 산업에 대한 파급효과가 크고, 규모의 경제가 요구되는 대표적인 종합산업임.
동사는 신규사업으로 안마의자 제조사업에 진출하기로 결정, 바흐라는 합작법인 설립에 참여하여 지분 40%를 취득함.
출처 : 에프앤가이드"
올리패스,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발,기초 의약물질 및 생물학적 제제 제조업,"기업개요
동사는 2006년 11월에 설립되어 세포투과성이 우수한 올리고뉴클레오티드를 만드는 고유의 플랫폼 기술을 기반기술로 확보하고 RNA 치료제 신약개발을 주력사업으로 영위하고 있음.
제약 사업은 작성기준일 현재 모든 개발 중인 제품이 임상시험 또는 임상시험 진입 전 단계이며, 화장품 사업은 외주위탁 생산을 하여 생산품목이 매우 다양함.
연결대상 종속회사는 작성일 기준 2개이며, 2019년 9월 20일 코스닥 시장에 상장함.
출처 : 에프앤가이드"
원풍물산,남성용신사복,봉제의복 제조업,"기업개요
동사는 남성복 정장, 캐쥬얼을 전문으로 생산, 판매함.
대표 브랜드로는 Kinloch Anderson, Kinloch by Kinloch Anderson, Kinloch2, OVERCAST, The Opposite Site 등이 있음.
패션사업에 국한하지 않고, 미래 새로운 산업에의 진출을 위하여, 해외 신약 개발과 해외 Micro-LED 개발에 투자를 하였음.
출처 : 에프앤가이드"
유니크,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",자동차 신품 부품 제조업,"기업개요
동사는 1976년에 설립, 김해 제조공장에서 20여종의 차량부품을 제조 및 판매하고 있으며 1993년 코스닥시장에 상장됨.
자동변속기의 핵심부품으로 밸브바디의 유압을 조정하는 기능을 갖고 있는 유압솔레노이드 밸브를 국산화하는데 성공하여 현대/기아자동차, 현대트랜시스 등에 납품하고 있으며, 국내시장의 약 70% 이상을 점유 중임.
2002년부터 청도유니크부건유한공사를 설립하여 연결대상 종속회사로 보유 중임.
출처 : 에프앤가이드"
이상네트웍스,기업간전자상거래서비스,상품 중개업,"기업개요
동사는 2000년 설립되어 전자상거래업, 관련 소프트웨어 및 하드웨어의 개발 및 운영업과 전시회 기획 및 개최, 제조업 및 기타 도매업 등을 주된 사업목적으로 영위하고 있음.
용역사업은 회사의 주력 사업인 B2B전자상거래 부문과 전시사업 부문으로 구성되며, 철강사업은 스테인리스 코일을 수입 후 유통하거나 플라즈마 가공 후 판매하고있음.
기타사업으로는 부동산 임대업을 영위하고 있음.
출처 : 에프앤가이드"
이퓨쳐,Smart Phonics 등(외국어 어학교재),"서적, 잡지 및 기타 인쇄물 출판업","기업개요
동사는 2000년 1월 21일 인터넷교육컨텐츠 및 소프트웨어 개발을 목적으로 설립되어, 2011년 4월 27일자로 코스닥시장에 상장됨.
인터넷교육컨텐츠 서비스 기업이며, 특히 컨텐츠 개발 및 도서 출판업을 주요사업으로 하고 있음.
ELT시장은 영미계 글로벌 기업들이 국내외 시장을 장악하고 있었으나, 학습자 중심으로 개발된 동사의 컨텐츠가 국내외 시장에서 제품력을 인정받으며, 점유율을 높여나가고 있음.
출처 : 에프앤가이드"
케이티알파,"커머스, 콘텐츠, ICT",상품 중개업,"기업개요
동사는 1991년 12월 12일 설립되었으며, 1999년 12월 24일자로 한국거래소의 코스닥시장에 상장되어 매매가 개시되었음.
국내 최초로 데이터방송 T커머스 채널 'K 쇼핑'을 오픈하여 T커머스 시장을 선도하고 있으며, 스마트디바이스 기반을 중심으로 영화, 영상, 교육 등의 컨텐츠를 제공함.
동사는 IPTV, 스마트TV, 태블릿PC 등 스마트디바이스 기반을 중심으로 영화, 영상, 교육 등의 콘텐츠를 제공하고 있음.
출처 : 에프앤가이드"
크린앤사이언스,자동차용 여과지,일반 목적용 기계 제조업,"기업개요
동사는 자동차 여과지, 산업용 여과지, 공조용 여과지 제품을 생산으로 하는 사업을 하고 있음.
2009년과 2011년에 각각 미국법인과 중국법인을 설립하여 해외 시장 판로 확대 및 수출 다각화를 점진적으로 실현하고 있음.
2016년 이후 가전용 필터 사업을 중심으로 매출 성장이 이루어져 주력 제품이 변화하였고 2020년 미디어를 활용한 마스크 사업부문을 추가하여 주력 제품의 다각화를 통한 매출 성장이 이루어지고 있음.
출처 : 에프앤가이드"
폴라리스세원,자동차 공조장치 부품,자동차 신품 부품 제조업,"기업개요
동사는 1991년 12월 23일에 설립되었으며 자동차용 공조 부품, 합성사사업부, 화학사업부 총 3개 사업부 체제로 운영되고 있음.
국내 주요 거래처로는 한온시스템, DENSO 등이 있으며, 국외 수출 거래선으로는 BOSCH, GATES 등이 있음.
최근 완성차 업체들의 부품구매 추세가 급격히 다국적화 되어감에 따라 부품업체들도 다각적인 해외시장 개척이 중요한 성장요소로 부각되고 있음.
출처 : 에프앤가이드"
피에이치에이,"자동차용 도어랫치, 도어힌지",자동차 신품 부품 제조업,"기업개요
동사는 자동차용 DOOR MOVING SYSTEM을 전문 제조하는 업체이며, 현대자동차(주), 기아자동차(주) 등에 제품을 공급하고 있음.
주력 제품은 DOOR MODULE, LATCH, HINGE, STRIKER 등임. 매출은 한국, 중국 외 기타 지역에서 창출되고 있음.
동사는 국내 11개, 해외 15개의 관계사가 있으며 피에이치에이(주) 와 (주)에이에스티가 한국법인임.
출처 : 에프앤가이드"
한국큐빅,Curl Fit(표면처리사업),플라스틱제품 제조업,"기업개요
동사는 1989년 Curl-fit(수압전사, 우드그레인 등)라는 공법을 이용하여 곡면표면 처리업 등을 주 영업목적으로 설립되었음.
자동차용부품 전문생산업체로써, 주요 생산품은 자동차 내장의 표면처리 인테리어 부품 및 자동차 외장의 라디에이터 그릴, 몰딩 등의 익스테리어 부품 등이 있음.
생산부품의 상당량을 현대자동차 및 기아, GMK, RKM에 공급하고 있으며, GM ,폭스바겐 등 글로벌 완성차 업체에도 부품을 공급하고 있음.
출처 : 에프앤가이드"
SNT홀딩스,"지배,경영지도,정리,육성",기타 금융업,"기업개요
동사는 2008년 2월 1일 투자부문을 존속법인으로 하고 제조부문을 신설법인으로 하는 인적분할을 통하여 지주회사로 전환함.
연결대상 종속회사들은 차량부품, 산업설비와 기타사업(공작기계, 방산품, 소재부품, SCMC 등의 제조 및 판매)을 영위하고 있음.
S&T중공업과 S&T모티브를 주요 자회사로 두고 있음. 사업부문은 차량부품, 산업설비 및 기타 사업부로 세분화됨.
출처 : 에프앤가이드"
경방,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",종합 소매업,"기업개요
동사는 각종 사류, 직물류의 생산, 판매를 담당하는 섬유사업부와 부동산의 개발 및 임대업을 담당하는 부동산개발 사업부로 이루어짐.
섬유사업부는 원사를 제조하는 방적사업부와 제조된 원사를 염색하는 사염사업부로 나눠짐.
복합쇼핑몰인 영등포의 '타임스퀘어', 홍대의 '엑시트(EX:T)', 신림의 '타임스트림 신림', 동탄의 '타임테라스 동탄'을 운영, 백화점은 신세계, 호텔은 메리어트호텔에 각각 위탁경영을 함.
출처 : 에프앤가이드"
광주신세계,백화점,종합 소매업,"기업개요
문화 ·패션 ·트렌드 등 유통 패러다임을 선도하는 대한민국 대표 백화점
동사는 미래 성장을 위한 확고한 기반을 조성하며 대형 프로젝트를 수행, 컨텐츠 발굴, 경영 체질의 획기적인 개선을 통하여 수익성을 확보하고 있음.
다양한 소싱처 개발을 통한 차별화 강화, 현장 영업활동 통한 고객서비스 개선, 소셜 미디어 등의 시대 트렌드에 맞는 마케팅 활동을 통한 판매전략을 펼치고 있음.
출처 : 에프앤가이드"
대원화성,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",플라스틱제품 제조업,"기업개요
동사는 1974년 05월 23일에 설립되었으며, 1997년 10월 23일에 동사의 주식을 한국거래소에 상장되어 매매가 개시되었음.
동사는 인조피혁을 주요사업으로 영위하고 있으며, 합성피혁 부문은 나이키와 아디다스, 윌슨 등 글로벌 스포츠 브랜드를 주요 고객사로 보유하고 있음.
LG하우시스, 신한벽지, 개나리벽지 등이 동사의 주요 경쟁사로, 시장의 80% 이상을 차지하고 있음.
출처 : 에프앤가이드"
