Company,items,industry,description
삼화왕관,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",기타 금속 가공제품 제조업,"기업개요
동사는 병마개 제조 및 판매업과 금속인쇄 및 제관업, 합성수지제품 제조 및 판매업 등을 영위할 목적으로 1965년 설립됨.
동사는 병마개만을 제조해 온 전문 병마개 제조업체임. 비금속과 금속캡을 제조해 국내의 음료 업체 뿐 아니라, 세계 10여개국에 수출하고 있음.
국세청 지정병마개 제조자 지정업체로서 거래처가 원하는 물량을 적기에 공급하고 충실한 A/S지원과 품질향상을 통해 최고 품질의 병마개를 제조판매하고 있음.
출처 : 에프앤가이드"
세아특수강,"냉간압조용선재,마봉강,스테인레스봉강 제조",1차 철강 제조업,"기업개요
동사는 냉간압조용 선재 및 마봉강의 제조 및 판매 목적으로 1986년 11월 1일 설립되었으며 주요사업은 철강선재부문으로 단일화되어 있음.
동사의 매출은 선재 사업부문의 선재와 봉강, 자동차부품 사업부문의 Rack Bar 및 기타 상품 등으로 구성되어 있음.
철강 선재의 주 수요 산업인 자동차산업은 일반 소비자를 대상으로 하며 ,비교적 고가의 소비재이기 때문에 경기변동과 정부정책에 영향을 받고 생산대수의 변동에 영향을 받음.
출처 : 에프앤가이드"
아세아제지,"골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매","골판지, 종이 상자 및 종이용기 제조업","기업개요
동사는 1958년 설립돼 1988년 유가증권시장에서 주식이 거래되기 시작함. 지류 제조 및 판매업, 수출입업 등을 주요사업으로 영위함.
종속기업인 경산제지, 제일산업, 유진판지, 에이팩, 에이피리싸이클링이 영위하는 골판지와 골판지상자 관련 산업은 골판지원지가 주 원재료. 골판지원단, 골판지상자 등을 생산.
생산 시설은 국내 세종, 시화, 화성, 안성, 광주 등에 위치.
출처 : 에프앤가이드"
태경케미컬,"드라이아이스,액체탄산,고체탄산 제조",기초 화학물질 제조업,"기업개요
동사의 주요 생산제품은 액체탄산, 드라이아이스, 수산화마그네슘 및 액상소석회 등으로 액체탄산 및 드라이아이스 등의 제조, 판매를 영위할 목적으로 1970년에 설립됨.
매출은 생산 및 매출형태에 따라 탄산가스 사업부문과 환경사업부문으로 크게 구분됨.
주력 사업은 탄산가스사업으로 전체 매출의 90% 이상을 차지함. 7개 원료 공급처에 의한 4개의 액체탄산 제조공장을 운영하고 있음.
출처 : 에프앤가이드"
페이퍼코리아,"제지(신문용지,중질지),합판 제조,건설,석유류 판매","펄프, 종이 및 판지 제조업","기업개요
동사는 동사와 연결대상 종속회사들을 통해 산업용지, 신문용지 제조 및 판매와 부동산개발을 주요사업으로 영위하고 있음.
동사의 영업부문은 제지, 특수용지, 부동산 부문으로 구분할 수 있으며 전라북도 군산에 본사 및 제조시설을 가지고 있음.
생산제품 및 상품을 신문사, 인쇄소 및 실수요처에 직접 판매하거나 대리점, 지류유통 도소매업체, 수출에이전트를 경유하여 판매.
출처 : 에프앤가이드"
한국철강,철근. 단조강. 파이프,1차 철강 제조업,"기업개요
동사는 2008년 9월 1일에 키스코홀딩스주식회사(구 한국철강주식회사)로부터 인적분할방식으로 분할설립되었음.
동사는 압연설비를 통하여 철근을 생산하여 판매하는 단일의 영업부문으로 이루어져 있으며, 본사인 창원공장에서 철근을 주요 품목으로 생산, 판매하고 있음.
2023년도 1분기 기준 철근 내수시장 점유율은 10.1%이며, 연구개발을 통해 13개의 지적재산권을 보유하고 있음.
출처 : 에프앤가이드"
현대제철,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",1차 철강 제조업,"기업개요
지배회사와 연결종속회사는 당분기말 현재 철강영업부문(판재, 봉형강, 중기계 등) 및 기타영업부문(반제품, 부산물 등)을 영위하고 있음.
고로 부문에서는 현대자동차그룹 내 공동 연구개발을 진행하는 한편 2013년말 현대하이스코 냉연사업 부문을 분할합병하여 자동차용 강판에 특화된 전문 기업으로 변모함.
매출은 판재 53.47%, 봉형강 36.86%, 해외 판재 15.50% 등으로 이루어져 있음.
출처 : 에프앤가이드"
황금에스티,"스테인레스 냉연, 열연",1차 비철금속 제조업,"기업개요
동사는 1986년 8월 설립돼 1997년 4월 코스닥시장에 상장함.
일반강에 비하여 물, 공기, 화학약품 등에 대하여 반영구적인 수명을 지니고 있고, 인장강도의 팽창계수 등이 우수하여 타 철강제품에 비해 내식성, 내열성, 내산성 등에 있어 우수한 합금강을 제조함.
스테인레스는 산업설비의 기초소재이자 국가 기간산업의 근간소재로서 식품, 화학, 반도체, 자동차, 기계, 플랜트, 건설 등 다양한 분야에 사용되고 있음.
출처 : 에프앤가이드"
경남스틸,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",1차 철강 제조업,"기업개요
코일 전단, 절단 및 가공업, 코일, 철판류 판매, 부동산 임대업 등을 영위할 목적으로 1990년 11월 삼현강업이라는 명칭으로 설립됨.
포스코 가공센터로 포스코에서 생산한 냉연 및 열연 철강재를 공급받아 고객사들이 주문하는 규격으로 전단, 절단 가공하여 공급하고 있음.
주력 상품으로는 자동차용품에 주로 사용되는 산세코일(PO)과 가정용품에 주로 사용되는 냉연강판(CR)이 있음.
출처 : 에프앤가이드"
동일철강,봉강,1차 철강 제조업,"기업개요
1967년 설립되어 1994년 코스닥시장에 상장하였으며 원재료인 빌렛을 열간 압연하여 봉강 및 형강을 생산하여 공급함.
주요 사업부문으로 봉강사업부와 형강사업부가 있음. 봉강사업부의 주요 수요 산업은 자동차 및 기계장치 산업업임. 자율차 등에 사용될 고급강의 수요 증가가 기대됨.
형강사업부의 주요 수요 산업은 건설 산업으로 건설 산업의 업황에 따라 제품의 수요 및 수익성이 좌우됨.
출처 : 에프앤가이드"
켐트로스,기타화학제품 제조업,기타 화학제품 제조업,"기업개요
동사는 유기합성기술 및 합성연구 개발 역량을 기반으로 2006년 3월 7일 설립되었으며, IT소재 및 의약소재 등 유기합성분야에서 차별화된 기술과 품질로 고객가치 향상에 기여함.
동사의 주력 제품들은 정밀화학 산업 각 분야에서 필요로 하는 주요 케미칼 소재들로 구성되어 있음.
동사의 제품은 전해액 첨가제로 기본적인 역할(리튬이온의 이동 및 안정성 확보) 뿐 아니라 보조적인 기능을 위해 전해액에 추가로 사용되는 재료임.
출처 : 에프앤가이드"
효성오앤비,"혼합유박비료,유기복합비료,혼합유기질비료","비료, 농약 및 살균, 살충제 제조업","기업개요
동사는 농협 계통 유기질비료 납품부문 선두 업체로, 주요 제품은 유기질비료인 혼합유박(펠렛), 혼합유기질(펠렛), 유기복합(펠렛), 부숙유기질, 기능성 바이오제품 등이 있음.
비료의 대부분의 판매는 농협을 통하여 이루어지고 있으므로 비료가격 또한 매년 농협과 공급가격을 체결하여 소비자인 농업인들에게 공급함.
매출 구성은 유기질비료, 상품 및 임대매출로 이루어짐.
출처 : 에프앤가이드"
KG스틸,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1차 철강 제조업,"기업개요
동사와 연결대상 종속회사는 냉연강판과 석도강판, 칼라강판 등 각종 표면처리강판을 주요 제품으로 생산하여 국내외에 판매하는 글로벌 철강 전문회사임.
연결회사는 경영진의 의사결정을 위해 경영진에게 제공되는 보고수준에 따라 영업부문을 철강부문, 기타부문으로 구분함.
2019년 9월, 채권단 공동관리체제에서 벗어나 KG그룹 가족사로 편입된 후 2022년 3월, 케이지스틸 주식회사로 사명을 변경함.
출처 : 에프앤가이드"
KISCO홀딩스,지주사업,1차 철강 제조업,"기업개요
1957년 한국철강주식회사로 설립되어, 2008년 9월 투자사업부문을 인적 분할하여 지주회사로 전환.
지주회사로서 회사의 투자 및 지원업무를 담당하고 있으며, 종속기업으로는 한국철강(주), 환영철강공업(주), 대흥산업(주), (주)서륭 등이 있음.
자회사가 영위하는 주요 사업으로는 철근 및 단조제품, 압연제품의 제조업과 철강선 제조업, 섬유 및 합성수지 판매업 등이 있음.
출처 : 에프앤가이드"
OCI홀딩스,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",기초 화학물질 제조업,"기업개요
동사는 지주회사로 전환되어 자회사 지분의 관리 및 투자를 목적으로 하는 역할을 수행함.
설립 이후 폴리실리콘을 주력으로 무기화학, 석유석탄화학, 정밀화학, 단열재 제품 등을 생산하는 고부가가치 화학제품 제조 사업을 영위하였으며, 2023년 인적분할 후 지주회사로 전환되어 OCI홀딩스로 사명변경함.
연결대상 종속기업으로는 디씨알이, OCI SE, 오씨아이드림, OCI스페셜티 등이 있음.
출처 : 에프앤가이드"
남해화학,"비료(요소,복합비료),공업제품원료 제조,도매","비료, 농약 및 살균, 살충제 제조업","기업개요
동사는 비료 및 동 부산물의 생산·판매 등을 목적으로 1974년 5월에 설립되어 1995년 11월 10일 한국거래소에 상장됨.
주요 사업 부문으로는 비료 화학 사업 부문, 유류제품 사업이 있으며, 신사업으로 나노실리카 사업 및 반도체용 암모니아수 사업을 추진 중임.
화학산업은 비료, 사료, 식품, 의약품을 비롯한 각종산업의 중간 원료로 공급되기 때문에 경기변동에 비교적 민감하며, 전방수요산업의 경기 동향과 밀접한 관련이 있음.
출처 : 에프앤가이드"
대한제강,"제강,철재,철근,환봉,마환봉,빌레트 제조",1차 철강 제조업,"기업개요
동사는 1954년 설립된 제강 및 철재 제조기업임. 주요 종속회사로는 와이케이스틸, 대한네트웍스 등이 있음.
동사와 연결대상 종속회사는 철스크랩을 원재료로 하여 빌릿을 생산하는 제강사업, 반제품인 빌릿을 원재료로 하여 철근을 생산하는 압연사업, 가공철근관련 사업, 그리고 물류업을 주업으로 영위하고 있음.
전체 연결 매출의 95% 이상이 철근제조, 판매 부문에서 발생하고 있음.
출처 : 에프앤가이드"
만호제강,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1차 철강 제조업,"기업개요
60년간 우수한 기술력을 바탕으로 최고품질의 와이어로프(W/R),특수강선, 섬유로프를 제조하여 판매하고 있음.
W/R 및 섬유로프는 수산, 조선, 건설업종에 PC강선, 하이본 등은 건설 및 사회간접자본시설 확충에 사용중이며 경강선, CD-BAR, 스텐레스강선등은 자동차산업, 전자산업, 일반산업용으로 공급됨.
주요원재료는 포스코, 중국, 일본으로부터 WIRE ROD등을 구매하고 있으며 롯데케미칼로부터 합성수지(PP,PE)를 구매중.
출처 : 에프앤가이드"
백광산업,"가성소다,합성염산 제조,판매",기초 화학물질 제조업,"기업개요
동사는 전해조 설비를 통해 가성소다, 염산, 액체염소 등의 무기화학제품과 솔비톨을 제조하는 업체로 1954년 11월 설립됨.
군산, 여수, 음성 등에 제조시설을 갖추고 있으며, 중국에 거점을 두고있는 연결회사를 운영하여 글로벌 판매확대 전략를 구축하고 있음.
사업다각화의 목적으로 2019년부터 음성공장을 신설 아산화질소를 생산하여 판매하고 있으며, 군산공장에 염화수소(2021년)의 생산설비를 도입하여 시장을 개척하고 있음.
출처 : 에프앤가이드"
부국철강,철강,1차 철강 제조업,"기업개요
1976년 설립되어 열연 및 냉연코일을 강판, 강관 및 성형제품으로 가공하여 자동차, 가전 및 건설사 등에 판매하는 사업을 영위함.
주요 제품은 자동차, 가전, 선박, 건설 등의 용도로 사용되는 스켈프, 강판, 강관, 형강 제품, 선박, 기계, 교량, 건설 등에 사용되는 강판, 강관, 형강 상품, 코일 등이 존재함.
제품제조를 위하여 광주광역시, 전북익산시 및 전남순천에 생산공장을 운영하고 있음.
출처 : 에프앤가이드"
삼영,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",플라스틱제품 제조업,"기업개요
동사는 필름형 박막 콘덴서(전류안정화장치, 축전기) 소재인 캐파시타 필름을 국내에서 유일하게 생산하는 업체임.
주력제품인 캐파시타 필름이 국내시장의 약 80% 가량을 점유하고 있고, BOPP와 PVC는 국내 시장에서 3위권의 시장 점유율을 차지하고 있음.
이 외에도 WRAP, PE WRAP, 합성지 등을 생산하고 있음. 동사는 삼영중공업과 대련삼영화학(유)을 계열회사로 두고 있음.
출처 : 에프앤가이드"
세아베스틸지주,"특수강,철도용품,자동차부품 제조,수출입",1차 철강 제조업,"기업개요
동사는 1955년 4월 5일에 설립되어 1991년 한국거래소 유가증권시장에 상장하였고, 2003년 12월 세아그룹에 편입함.
동사는 탄소합금 특수강을 주력으로 생산, 판매하는 세아베스틸과 스테인리스 특수강을 주사업으로 영위하는 종속회사 세아창원특수강, 세아항공방산소재 등으로 구성된 철강 전문회사임.
2020년 9월 해외(중국)자회사 SeAH CTC CO.,Ltd.을 설립 출자함.
출처 : 에프앤가이드"
세하,"백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사","펄프, 종이 및 판지 제조업","기업개요
동사는 제과, 제약, 화장품 등의 포장재로 사용되는 SC마니라지, 아이보리지 등의 범용 백판지를 만들어 판매함.
동사의 백판지류 생산량 기준 업계 3위의 시장 지위를 유지하고 있음.
온라인 쇼핑 및 홈쇼핑 시장 등 택배 관련 산업이 지속 성장하고 있으며, 농수산물 포장에서 산업용지 사용 비중이 꾸준히 증가하고 있어 포장재로 주로 쓰이는 백판지 시장의 성장은 지속될 것으로 예상됨.
출처 : 에프앤가이드"
제일연마,"연마석,다이아몬드공구 제조,도소매/주택건설",기타 비금속 광물제품 제조업,"기업개요
공업용 연마지석을 생산 및 판매하고 있으며 주요생산/판매품은 레지노이드 연마지석, 비트리파이드 연마지석, CBN 연마지석으로 구성됨.
동사는 포스코, 현대중공업, HYMS, 현대미포조선 등의 대기업으로 부터 각종 연마지석의 납품 및 단가계약을 통하여 꾸준한 거래를 유지하고 있음.
동사는 경북 포항에 위치한 본사 및 금성연마, 해외 1개 사업장에서 주요 제품에 대한 생산활동을 수행하고 있음.
출처 : 에프앤가이드"
조선선재,용접재료,기타 금속 가공제품 제조업,"기업개요
동사는 용접재료 생산 및 판매 등을 영위할 목적으로 2010년 1월 1일부로 CS홀딩스로부터 인적분할을 통해서 신설법인으로 설립됨.
동사는 산업의 근간이 되는 용접재료를 생산하고 있으며 국내/외 대리점과 대형 실수요자들에게 우수한 품질의 제품을 공급함.
용접재료는 건설, 자동차, 조선 등 다양한 산업분야에서 사용되고 있으며 동사는 용접봉 부문 뿐만 아니라 자동용접 부문에서도 꾸준한 설비투자와 연구개발을 하고 있음.
출처 : 에프앤가이드"
코오롱플라스틱,엔지니어링플라스틱,합성고무 및 플라스틱 물질 제조업,"기업개요
동사는 1996년 3월 15일 설립되었으며, 엔지니어링 플라스틱의 제조 가공 및 판매업을 주요 사업으로 영위함.
POM, PA, PBT, PEL 등의 엔지니어링 플라스틱에서부터 복합소재인 Composite까지 다양한 화학소재를 공급하는 엔지니어링 플라스틱 전문기업임.
동사는 중국시장의 Compound 사업 강화를 위해 현지에 진출한 국내 자동차 업체와 부품업체를 중심으로 다양한 마케팅을 진행 중임.
출처 : 에프앤가이드"
태림포장,"골판지,골판지상자,수출용박스 제조,도매/인쇄","골판지, 종이 상자 및 종이용기 제조업","기업개요
동사의 사업부문은 골판지 및 골판지 상자, 골판지 원지(종속회사), 화물운송업(종속회사)사업으로 구분됨.
골판지 포장재로 사용되는 골판지 원지를 가공하여 골판지 및 골판지 상자를 생산 및 판매하고 있으며 2023년 1분기 매출량은 골판지 및 골판지상자가 94.4%으로 가장 큰 비중을 차지함.
수도권의 시화공장을 중심으로 전국의 지역 경제 거점에 위치한 현지 공장들의 첨단 자동화 설비를 갖춤.
출처 : 에프앤가이드"
한솔제지,"인쇄용지, 산업용지, 특수지 제조 및 판매","펄프, 종이 및 판지 제조업","기업개요
동사는 한솔홀딩스(구 한솔제지) 제지사업부문을 이어받아 분할 후 산업용지, 인쇄용지, 특수지 사업부문의 제조 및 판매 등 제지 고유 사업을 영위하고 있음.
환경플랜트 건설, 운영 등의 환경 사업과 제지 플랜트 건설 및 운영/보전 업무 등을 사업을 영위하는 한솔이엠을 인수하여 흡수합병함.
2022년 1월 성우엔비테크를 인수하여 종속회사로 편입했으며, 2022년 4월 (구)한솔이엠이와 합병을 통해 문경에스코를 자회사로 편입함.
출처 : 에프앤가이드"
한솔케미칼,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",기초 화학물질 제조업,"기업개요
동사는 정밀화학 제품으로 반도체, 디스플레이, 제지 및 섬유에 사용되는 과산화수소, 섬유에 사용되는 차아황산소다, Polymer 합성시 중합개시제로 주로 사용되는 BPO를 생산하고 있음.
또한 제지/환경제품으로 제지산업에서 부재료로 사용되는 라텍스외 제지약품, 폐수처리 등에 사용되는 고분자응집제 등을 생산함.
Precursor, 디스플레이 제조에 사용되는 Resin 및 QD 등 전자재료 제품을 생산.
출처 : 에프앤가이드"
나노캠텍,투명전도성관련제품,플라스틱제품 제조업,"기업개요
동사는 1999년 설립되어 정밀화학관련 나노신소재의 개발, 생산, 판매 등을 주요 사업으로 하고 있음.
핵심 기술인 도전성소재의 원료를 직접 개발/제조하여, “도전성원료”, “도전성플라스틱 쉬트 및 레진”, “기능성 ESD보호필름 및 테이프”, “기능성ESD보호막”등을 주요 사업으로 하고 있음.
해외법인은 한국에서 제공한 도전성 원료를 사용해서 현지에서 가공 후 제품을 생산하여 현지 업체에 판매하고 있음.
출처 : 에프앤가이드"
누보,기업 인수 및 합병,"비료, 농약 및 살균, 살충제 제조업","기업개요
동사는 2007년 5월 23일 설립되어 비료, 유기농업자재 연구개발 및 제조, 판매를 주력사업으로 영위하고 있음.
증권신고서 제출일 기준 비즈아그로, Nousbo USA Inc., Shanghai Maobo International Trading Co., Ltd 등 3개의 연결대상 종속회사가 있음.
2022년 3월 4일 스팩 합병을 통해 코스닥시장에 신규 상장함.
출처 : 에프앤가이드"
아셈스,핫멜트 접착 필름,플라스틱제품 제조업,"기업개요
동사는 2003년 6월 13일 상호명 '옵팀'으로 설립되었으며, 2011년 1월 '아셈스'로 상호를 변경함. 무용제 타입의 핫멜트 필름형 접착제를 주요 제품으로 생산하고 있음.
동사의 주요제품은 신발ODM, OEM 회사를 거쳐 최종 수요자인 메이져 신발 브랜드사에 제공되며, 의류 및 자동차 천장재에 적용되는 제품도 공급하는 등 전방산업을 다각화하고 있음.
2022년 2월 7일 코스닥시장에 신규 상장함.
출처 : 에프앤가이드"
와이엠티,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",기초 화학물질 제조업,"기업개요
동사는 화학소재 개발 및 제조, 판매를 주요 사업으로 영위함. 동사의 제품은 주로 PCB(인쇄회로기판), 반도체, 디스플레이 등 전자부품 제조에 이용됨.
현재 보유한 기술력 및 영업 네트워크를 바탕으로 사업범위 확장 중이며, 그 예로는 반도체 기판제조용 도금소재 등의 신규 시장.
제품은 삼성전기 등의 글로벌 PCB 제조사를 통하여 한국, 미국, 중국의 글로벌 전자기기 제조업체의 스마트폰, 태블릿 PC 등의 전자기기에 탑재됨.
출처 : 에프앤가이드"
케이디켐,PVC 안정제,기타 화학제품 제조업,"기업개요
동사는 1986년 7월 18일에 PVC 안정제(플라스틱 첨가제)의 제조 및 판매를 주 목적으로 설립하였으며, 2015년 11월 19일 코스닥시장에 상장됨.
동사의 주력제품인 유기액상안정제는 PVC제품 가공과정에서 PVC수지에 혼합되는 첨가제로 PVC제품의 가공시 반드시 필요한 첨가제임.
PVC안정제는 크게 금속 석검계 분말안정제, 유기Tin계안정제와 유기액상안정제로 구분되며, 동사는 유기액상안정제 생산에 주력하고 있음.
출처 : 에프앤가이드"
피제이메탈,"탈산제, 조재제",1차 비철금속 제조업,"기업개요
동사는 비철금속 제조 및 판매업 등을 영위할 목적으로 2010년 6월 26일 인적분할에 의하여 설립됨.
알루미늄 탈산제 및 빌렛 전문기업으로 샷시, 자동차, 핸드폰, 가구, 항공기, 우주산업, 태양광 등의 사업 영역에서 관련 소재를 제조 및 판매하고 있음.
해외 및 국내에서 알루미늄 스크랩을 구매하여, 알루미늄 탈산제 및 빌렛을 생산 및 판매하고 있음. 탈산제의 경우 포스코 광양제철소에 주 공급을 하고 있음.
출처 : 에프앤가이드"
BGF,지주회사,기타 금융업,"기업개요
동사는 1990년 편의점 사업을 시작하였으며, 편의점 체인화 사업을 목적으로 1994년 보광 CVS 사업부에서 별도법인 보광훼미리마트를 설립함.
BGF그룹에 속한 계열회사로서 현재 7개의 계열회사가 있음. 이 중 상장회사는 1개사이며, 비상장회사는 6개사임.
주요 수익은 브랜드 사용수익, 업무용역제공을 통한 경영지원용역수익, 종속회사 등으로부터 수취하는 배당금 수익 및 임대수익임.
출처 : 에프앤가이드"
NI스틸,"스틸파이프,철강재임가공 제조,도매",1차 철강 제조업,"기업개요
동사의 사업구조는 건축물의 초기공정이되는 바닥 터파기 공사의 토목자재 리스 및 판매와 그 위에 골격을 이루는 철과 콘크리트의 합성제품인 합성기둥과 합성보가 있음.
그리고 층간 바닥면인 Deck Plate와 외벽을 이루는 Steel Curtain Wall까지 일관된 사업형태를 갖추고 있음.
기초토목공사부터 건물의 골격, 바닥, 외벽 전체를 완성하는 제품군을 가지고 있음.
출처 : 에프앤가이드"
고려제강,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",1차 철강 제조업,"기업개요
동사가 영위하는 선재사업은 로프, 선재, 기타(임대업 등) 부문으로 이루어져 있으며, 각각의 기술과 마케팅 전략을 통해 별도로 운영되고 있음.
선재산업은 산업전반의 경기변동으로부터 영향을 받으며, 특히 수요비중이 높은 조립금속산업의 경기변동으로부터 가장 큰 영향을 받음.
고부가가치 제품인 하이로프 제품을 비롯하여 타사대비 뛰어난 제품 품질력이 강점이며, 특수선재 2차 가공업체 중 생산능력 및 판매실적이 모두 국내 최대업체임.
출처 : 에프앤가이드"
금비,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)",유리 및 유리제품 제조업,"기업개요
1973년 효성유리공업으로 설립되었으며 1992년 진로유리에서 금비로 상호변경하였음.
동사의 주요사업부분은 유리사업부분(유리병 제조업), CAP사업부분(납세필병마개 제조업), 플라스틱 용기사업부분, 화장품사업부분으로 분류됨.
국내 유리병 산업은 동사, 삼광글라스, 테크팩솔루션 등을 포함한 7개 정도의 자동제병 업계를 중심으로 공급시장이 형성되어 있음. 병의 직접 수요처는 주류, 음료, 제약품, 화장품업계로 구성됨.
출처 : 에프앤가이드"
대영포장,"골판지원단,골판지상자 제조","골판지, 종이 상자 및 종이용기 제조업","기업개요
동사는 골판지 원단 및 골판지 상자 일괄 생산 판매하는 골판지 전문업체로서 업계 상위에 있으며, 또한, 3중골판지(빠렛트)시장이 수요의 증가로 인한 업계 상위를 유지하고 있음.
상자제조용 골판지원단,상자 제품 사업부문과 상자용 상품 사업부문, 폐원단 외 기타 사업부문으로 구성되어 있음.
동사는 설립 이래 골판지 및 골판지 상자를 제조, 판매하고 있으며, 동사를 포함한 7개의 계열회사가 존재함.
출처 : 에프앤가이드"
대한화섬,"화학섬유원사(FY,PTY,S.FIBER)제조",화학섬유 제조업,"기업개요
동사는 1963년에 합성섬유의 제조 및 판매를 목적으로 설립되어, 1968년 대한화섬 주식회사로 사명을 변경함. 1985년 12월에 한국거래소에 주식을 상장함.
직물용으로 사용되는 폴리에스터 제조 및 판매를 주력사업으로 영위하고 있음. 공장은 울산에 있으며 연간 생산능력은 65,700톤임.
동사를 포함하여 섬유/석유화학부문 9개사, 미디어부문 3개사, 금융부문 6개사, 인프라/레저부문 5개사 등 총 23개사의 계열회사가 있음.
출처 : 에프앤가이드"
대호에이엘,"알루미늄 환절판 제조,도매,무역",1차 비철금속 제조업,"기업개요
동사는 2002년 10월 1일에 인적분할로 신설되었으며, 2002년 유가증권시장에 상장함.
동사는 알미늄 코일(Coil), 판재(Sheet) 및 고품질 환절판(CircleSheet)을 전문 생산하고 있으며 고급알미늄 판재류를 대부분 국산으로 대체해 고가판재류 시장에서 높은 시장점유율을 차지하고 있음.
동사의 철도차량산업부문은 현대로템의 1차협력업체로 고속전철, 경전철 등이 제작, 납품되고 있으며, 수요가 점차적으로 증가함.
출처 : 에프앤가이드"
락앤락,플라스틱 밀폐용기,플라스틱제품 제조업,"기업개요
동사는 1987년 설립되어 2010년 코스닥시장에 상장하며 밀폐용기 및 주방생활용품의 제조, 유통업을 주요 사업으로 영위하고 있음.
1998년 출시된 4면 결착 방식의 Lock Type 밀폐용기는 품질 우수성을 바탕으로 시장점유율 1위를 유지하고 있음.
제품 및 사업군을 밀폐용기에서 소형가전 등 종합생활용품 전 분야로 확대하여 다양한 제품을 생산, 판매하고 있음.
출처 : 에프앤가이드"
미원상사,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",기타 화학제품 제조업,"기업개요
1959년 설립된 동사는 황산 및 분말유황을 주축으로 하는 기초화학회사로 출발함.
현재는 계면활성제, 자외선안정제, 산화방지제, 고무첨가제, 전자재료 등 첨단화학제품을 생산하는 회사로 성장하였음. 동사를 제외하고 21개의 계열회사를 가지고 있음.
매출구성은 계면활성제와 감광제가 약 90% 수준을 유지하고 있으며, 산화방지제/자외선안정제와 기타부문이 나머지를 차지하고 있음.
출처 : 에프앤가이드"
미원에스씨,에너지경화수지,기초 화학물질 제조업,"기업개요
동사는 UV경화에 사용되는 핵심 원료인 아크릴계 제품 및 광개시제를 생산, 판매함. 세부적으로 PVC상재용, 목공용 시장의 기반 위에서 출발한 이후 잉크분야 및 각종 필름 코팅 사업을 하고 있음.
현재 국내 제조업체 중 에너지경화수지 분야에서 가장 오래된 역사를 가지며, 국내 시장점유율은 50% 이상으로 추정됨.
UV경화사업은 지속적으로 확대되어 고부가가치 미래신산업부문까지 적용범위가 늘어날 것으로 기대됨.
출처 : 에프앤가이드"
성창기업지주,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",회사 본부 및 경영 컨설팅 서비스업,"기업개요
동사는 자회사의 주식을 소유함으로 그 회사를 지배하는 것을 목적으로 하는 지주회사로써 동사인 지주회사와 목재 제조업 및 반도체 검사장비 제조, 기타 수입상품 유통사업 등을 영위하는 종속회사들로 구성됨.
성창기업은 다양한 용도의 고품질 합판을, 성창보드는 친환경 고품질 파티클보드를 생산하고 있음.
지씨테크는 양질의 우드칩, 블루이엔지는 반도체 검사장비를 제조해 거래처에 판매하고 있으며, 지씨글로벌은 목재상품을 수입해 국내에 유통.
출처 : 에프앤가이드"
세아제강,강관,1차 철강 제조업,"기업개요
동사가 영위하는 강관부문은 건설, 조선, 자동차, 기계, 에너지 등 산업 전반에 걸쳐 사용되고 있음.
단일 사업부문으로 배관용, 유정용, 구조용 등에 사용되는 강관 제품을 생산 및 판매함. 주요 원재료는 HR Coil 등으로, 포스코 등에서 구매.
서울에 위치한 본사와 포항의 R&D센터를 포함하여 4개 공장을 보유하고 있으며, 미래성장동력 확보를 위해 지속적인 R&D와 기존설비 개선에 투자를 지속하고 있음.
출처 : 에프앤가이드"
세아제강지주,경영컨설팅업,기타 금융업,"기업개요
지배회사는 강관 제조 및 판매업 등을 목적으로 설립되었으며, 투자사업부문인 동사와 제조 및 판매 사업부문인 세아제강으로 인적분할함.
동사의 수입원은 자회사 등으로부터 받는 배당수익과 SeAH 브랜드 권리를 소유하며 사용자로부터 상표권 사용 수익을 수취하고 있으며, 향후 지주회사로서 기업가치 상승에 사업역량을 집중해 나갈 계획임.
매출은 강관 88.7%, 판재 7.0%, 영업수익 4.3%로 이루어져 있음.
출처 : 에프앤가이드"
