Company,items,industry,description
인크로스,미디어렙서비스,광고업,"기업개요
디지털광고 전문기업으로 광고주와 광고대행사를 대신해 매체전략을 수립하고 광고를 집행하는 미디어렙과 국내 최초의 동영상광고 네트워크 플랫폼인 다윈을 주력으로 영위함.
SK텔레콤의 AI 기술과 문자메시지, 커머스를 결합한 '티딜(T deal)'의 운영대행사업도 함께 수행하고 있음.
디지털 마케팅 인사이트 연구소 '인크로스 데이터랩'을 출범하여 광고주가 최적의 캠페인 전략을 수립할 수 있는 전문 컨설팅 서비스를 제공.
출처 : 에프앤가이드"
탑코미디어,셋톱박스,통신 및 방송 장비 제조업,"기업개요
2008년 설립돼 위성방송 수신기개발, 방송장비 개발, 디지털 비디오 레코딩 시스템 소프트웨어개발 및 제조판매를 목적사업으로 영위하고 있음.
주요 영업전략은 목표시장에 진입해 동사의 기술력과 제품의 안정성에 대해 인정받은 후, 고객사의 니즈를 파악 니즈에 맞는 제품을 개발하는 전략임.
국내 위성방송사업자인 KT스카이라이프를 매출처로 확보하여 안정적 성장의 기반을 다져왔으며, 미국, 아시아 및 유럽 시장 확대 위해 노력 중임.
출처 : 에프앤가이드"
HS애드,지주회사,회사 본부 및 경영 컨설팅 서비스업,"기업개요
동사는 1984년 5월 설립되었고, 2004년 8월 경영자문부문인 지투알, 광고사업부문인 엘지애드로 분할되었음.
동사는 광고 및 마케팅 관련 자회사들로부터 발생하는 경영관리용역수익과 배당수익등을 영업수익의 원천으로 하고 있으며, 정관상 지주회사업을 주된 사업목적으로 하고 있음.
경쟁요소로는 광고기획력 및 마케팅 기획력, 크리에이티브, 매체구매력, 디지털데이터 활용 능력 등이 있음.
출처 : 에프앤가이드"
NAVER,포털 서비스 및 온라인 광고,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","기업개요
동사는 국내 1위 포털 서비스를 기반으로 광고, 쇼핑, 디지털 간편결제 사업을 영위하고 있으며, 공공/금융 분야를 중심으로 클라우드를 비롯한 다양한 IT 인프라 및 기업향 솔루션 제공을 확대해가고 있음.
네이버파이낸셜, 네이버웹툰, 스노우, 네이버제트 등을 연결대상 종속회사로 보유했음.
2023년 3월 말 기준 연결대상 종속회사는 102개이며, 전년말대비 7개 기업이 증가하고, 5개 기업이 감소.
출처 : 에프앤가이드"
넷마블,온라인·모바일 게임 소프트웨어 개발 및 공급,소프트웨어 개발 및 공급업,"기업개요
동사의 연결실체는 모바일 게임 개발 및 퍼블리싱 사업을 영위하며 넷마블㈜는 게임 개발 자회사가 개발한 게임 등을 퍼블리싱하는 사업을 전문적으로 영위.
동사의 연결실체가 개발하여 공급하는 게임의 주요 라인업으로는 '모두의마블', '스톤에이지 월드' ,'세븐나이츠', '몬스터길들이기' 등이 있음.
MMORPG부터 캐쥬얼 장르까지 다양한 라인업을 갖추었으며, 구글플레이, 애플앱스토어 등 마켓에서 높은 순위를 보이는 게임을 다수 보유함.
출처 : 에프앤가이드"
아센디오,석탄(점결탄) 판매,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 1977년에 설립되어 현재 영화의 투자ㆍ제작ㆍ배급, 드라마 제작, 매니지먼트, 개발사업, 영상솔루션사업 등을 영위하는 종합 엔터테이먼트 회사임.
영화, 드라마, 매니지먼트사업을 통한 선순환의 경영구조를 중심으로 급변하는 콘텐츠 시장에 대응해 영화 및 드라마 사업부문에서 양질의 콘텐츠 제작에 영위.
매니지먼트부분에서는 유망한 배우 영업을 통해 관련 사업을 확장 중에 있음.
출처 : 에프앤가이드"
하이브,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",오디오물 출판 및 원판 녹음업,"기업개요
하이브는 “We believe in music”이라는 미션 아래 글로벌 엔터테인먼트 라이프스타일 플랫폼 기업을 지향함.
하이브는 한-미-일 거점에 구축한 3대 본사 체제를 바탕으로, 레이블-솔루션-플랫폼으로 이어지는 비즈니스 구조를 확장 및 고도화해 나가고 있음.
동사는 아티스트와 음악 IP를 기반으로 한 공연, 영상, 머천다이즈, 게임, AI 등 부가 사업(솔루션)과 글로벌 팬덤 플랫폼 사업을 영위함.
출처 : 에프앤가이드"
SM C&C,"영상콘텐츠 제작 및 매니지먼트, 광고, 여행",광고업,"기업개요
사업부문은 광고업, 영상 콘텐츠 제작사업, 매니지먼트 사업, 여행사업으로 구분.
광고사업부문은 SK플래닛(주)에서 물적 분할된 M&C(마케팅앤컴퍼니) 부문을 인수하여 2017년 말에 신설된 부문으로, 총 취급고 기준 국내 광고시장 5위인 종합 광고회사.
콘텐츠제작부문은 2021년 채널S '잡동산', '위대한 집쿡연구소' 2022년 ‘신과함께3’ 등 국내 지상파 및 케이블 방송사에 다수의 콘텐츠를 제작하여 납품 중.
출처 : 에프앤가이드"
SM Life Design,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",기록매체 복제업,"기업개요
동사는 1998년 12월 29일에 설립하였으며, 2002년 5월 30일에 코스닥증권시장에 상장한 주권상장법인으로 명칭은 주식회사 에스엠라이프디자인그룹이라고 함.
동사가 속해있는 기업집단의 명칭은 '에스엠엔터테인먼트'이며, 동 기업집단에는 동사를 포함하여 총 38개의 계열회사가 있음.
동사는 인쇄 제조 및 콘텐츠 유통사업과 드라마제작 등 미디어 제작을 영위하고 있음.
출처 : 에프앤가이드"
THE E&M,인터넷 개인방송 플랫폼,기타 정보 서비스업,"기업개요
동사는 1인 미디어(개인방송) 플랫폼을 개발, 운영 관리하는 사업, 1인 미디어 플랫폼 및 유튜브 등에서 활동하는 방송자를 지원/관리하는 MCN사업, 연기자 등을 지원/관리하는 연예매니저먼트사업을 영위하고 있음.
동사의 사업부문은 인터넷 사업부문, 엔터테인먼트 사업부문, 기타 사업부문으로 구성됨.
인터넷 사업부문의 매출은 2023년 1분기 기준 62.29%로 가장 큰 비중을 차지하고 있으며, 주요 서비스로는 팝콘티비가 있음.
출처 : 에프앤가이드"
나스미디어,광고매체 판매,광고업,"기업개요
동사는 2000년 3월에 설립되어 디스플레이광고를 중심으로 한 인터넷 및 모바일, IPTV, 디지털옥외광고 매체판매업을 주 사업으로 영위하고 있음.
동사의 노하우를 기반으로 2020년 11월 미디어 커머스 시장에 진출하여 현재까지 4건의 자체 브랜드(편백네, 더블퍼센트, 디에센셜/데이팩, 산삼백서)를 런칭함.
동사는 KT와 함께 KT고객 대상 문자메세지 기반 폐쇄형 커머스 상품 케이딜(K-Deal)을 2021년 2월 출시함.
출처 : 에프앤가이드"
넵튠,모바일게임,소프트웨어 개발 및 공급업,"기업개요
2012년 1월 설립된 동사는 대신밸런스제1호기업인수목적와의 합병을 통하여 2017년 12월 코스닥 시장에 상장됨.
동사의 주력 사업분야는 모바일 게임의 제작으로 플랫폼별로는 모바일 게임에 속하고 장르별로는 캐주얼게임 및 퍼즐게임을 서비스하고 있음.
적극적인 M&A를 통해서 다양한 장르의 라인업을 확보하고 있으며, 종속회사는 소셜카지노게임, MOBA, RPG, 퍼즐, 디펜스 장르 등을 개발 및 서비스함.
출처 : 에프앤가이드"
데브시스터즈,모바일 게임,소프트웨어 개발 및 공급업,"기업개요
'쿠키런'이라는 독자적 IP를 활용한 다양한 작품을 개발, 운영함. 대표작으로는 '쿠키런 for kakao', '쿠키런: 오븐브레이크', '쿠키런: 킹덤' 등임.
모바일게임 서비스는 개발한 게임을 자체적으로 퍼블리싱하여 글로벌마켓(구글 플레이스토어, 애플 앱스토어) 등에 직접 공급, 이를 통해 국내외 소비자가 서비스를 이용함.
'쿠키런' IP 관련 사업, 벤처캐피탈을 통한 Capital Gain 등 사업의 다각화를 추진 중임.
출처 : 에프앤가이드"
덱스터,"시각효과(Visual Effect, VFX)","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
2011년 12월 설립되었으며 영화, CF, MV 등 모든 영상 전반의 시각특수효과(VFX)의 제공을 주요 사업으로 영위하고 있음.
종속회사들을 통하여 영화, 드라마의 음향 제작 및 음향 설계 컨설팅을 제공하고 영화와 드라마의 콘텐츠 기획, 제작을 진행 중이며 광고 기획, 제작 및 대행 사업도 영위.
대표적인 제작영화는 신과함께-죄와벌, 신과함께-인과 연, 백두산, 모가디슈 등이 있음.
출처 : 에프앤가이드"
드래곤플라이,온라인게임,소프트웨어 개발 및 공급업,"기업개요
멀티 플랫폼 기반의「VRㆍAR 게임」및 PC 인터넷 플랫폼 기반의「온라인 게임」과 스마트폰 등 모바일 플랫폼 기반의「모바일 게임」을 개발 및 유통하고 있음.
동사와 게임체인의 합작법인인 디에프체인에서는 P2E 서비스가 가능한 플랫폼을 자체개발하여, 다양한 장르의 P2E 게임을 출시하고 있음.
동사의 종속회사인 리노펙은 기능성 필름 사업과 자동차 흡음재 사업을 목적으로 영위중임.
출처 : 에프앤가이드"
래몽래인,드라마 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
콘텐츠 제작사업과 콘텐츠 IP를 활용한 저작물 사업을 수행 중이며, 2007년 회사 설립 이후 현재까지 38여편의 우수 콘텐츠를 제작.
'재벌집 막내아들', '백설공주에게 죽음을', '리슨업', '잔혹한 인턴', '신병', '트랙터는 사랑을 싣고' 등을 제작함.
또한, 2022년 03월 25일 정기주주총회에서 사업다각화를 위한 NFT(Non-Fungible Token)의 제작, 인증, 중개 및 판매사업의 사업목적도 추가함.
출처 : 에프앤가이드"
쇼박스,영화투자및배급,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
영화의 제작과 투자 및 배급업 등을 영위할 목적으로 1999년 6월 설립, 2006년 7월 코스닥시장에 상장됨.
2007년 7월 메가박스를 매각하면서 영화 콘텐츠 사업에 역량을 집중하고 있으며, 자회사를 통해 중국 호북성 홈쇼핑 사업에 진출하였음.
주요 사업조직은 콘텐츠 개발 및 제작을 담당하는 콘텐츠 제작본부와 영상 배급 및 콘텐츠 마케팅, 홍보를 담당하는 콘텐츠 운영본부와 해외사업팀으로 구성.
출처 : 에프앤가이드"
스튜디오드래곤,"드라마 제작, 판매","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
2016년 5월 CJ ENM의 드라마 사업본부가 물적분할되어 설립, 드라마 콘텐츠를 기획 및 제작하여 미디어 플랫폼에 배급하고 VOD, OTT 등을 통한 유통 및 관련 부가사업을 영위함.
도깨비, 미스터선샤인, 사랑의 불시착 등 완성도와 화제성 높은 드라마를 지속적으로 선보이며 전통 미디어, 디지털, OTT 등 뉴미디어까지 영향력을 확대 중.
미국 제작사 스카이댄스 미디어와 The Big Door Prize 공동 기획 제작.
출처 : 에프앤가이드"
스튜디오산타클로스,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,"기업개요
2005년 연예 매니지먼트 사업을 영위할 목적으로 심엔터테인먼트로 설립되었으며, 최근 사명을 화이브라더스코리아에서 플리트로, 다시 스튜디오 산타클로스로 변경함.
매니지먼트, 영화, 드라마사업 그리고 투자배급을 주 사업으로 영위하고 있음.
동사는 드라마에서 파생되는 연관사업을 활발히 진행하여 머천다이징사업, 출판사업, 브랜드 매니지먼트 & 라이센싱사업 등 다양한 사업을 전개 중.
출처 : 에프앤가이드"
썸에이지,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,"기업개요
동사의 주된 사업은 한국표준산업분류 중 온라인/모바일 게임 소프트웨어 개발 및 공급업에 속하며 이중 동사는 모바일게임의 개발 사업을 영위함.
동사의 서비스 중인 모바일게임은 MMORPG 장르의 ""데카론M""과 전략 디펜스 게임 장르인 '데스티니차일드 디펜스워'게임이 있음.
퍼블리셔인 동사는 구글, 애플 등 모바일 플랫폼을 통해 모바일게임을 판매하며, 모바일/웹 광고, 온/오프라인 광고, 사전예약 등을 통해 유저 획득 활동을 함.
출처 : 에프앤가이드"
엔피,"브랜드 익스피어리언스, XR 콘텐츠, 메타버스",기타 사업지원 서비스업,"기업개요
동사는 설립 당시 '판컴서울'이란 상호에서 현재의 상호인 '엔피'까지 총 5회 상호변경을 함.
동사는 오프라인 Brand Experience 광고부터 OTT 플랫폼을 통한 온라인 영상 콘텐츠 제작 및 송출, 그리고 XR 기반의 실감형 콘텐츠를 제작하는 크리에이티브 콘텐츠 기업.
동사의 사업부문은 브랜드 경험이 이뤄지는 장소와 광고의 형태에 따라 오프라인 BE, 온라인 BE, XR 콘텐츠 3가지로 구분됨.
출처 : 에프앤가이드"
와이지엔터테인먼트,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",오디오물 출판 및 원판 녹음업,"기업개요
국내 및 일본과 중국 등 전 세계에서 매출이 발생하는 글로벌 엔터테인먼트 기업으로 블랙핑크, 아이콘, 악동뮤지션, 트레저 등의 인기 아티스트를 보유.
동사는 전속 아티스트 매니지먼트를 이용한 용역사업 및 로얄티 사업은 아티스트의 영향력 및 스타성에 기반해 수익을 창출함.
매출 구성은 상/제품 약 35.23%, 콘서트 공연 매출 약25.66%, 광음악서비스매출 약 13.71%, 광고 모델 매출 약 10.65% 등으로 구성되어있음.
출처 : 에프앤가이드"
초록뱀이앤엠,"연예인 매니지먼트, 계육, 식음료","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
대한민국의 연예 기획사이며 외식사업(음식점 및 치킨프랜차이즈)을 영위하는 회사임.
동사는 현재 연예기획사를 운영하며 예능, 가수, 연기자 등 다양한 연예인의 매니지먼트와 유튜브 콘텐츠 제작 등 폭 넓은 엔터테인먼트사업을 영위하기 위해 확장 중임..
외식사업으로는 세상의모든아침 여의도점, 광교점, 롯데월드몰 점, 사대부집곳간 여의도점을 운영중이며, 치킨프랜차이즈사업으로 후라이드참잘하는집을 운영하며 가맹을 확대하가고 있음.
출처 : 에프앤가이드"
컴투스홀딩스,모바일게임,소프트웨어 개발 및 공급업,"기업개요
동사는 1998년 설립되어 현재 지주사업 및 투자, 모바일게임 및 플랫폼 개발 및 서비스 사업을영위하고 있음. 연결회사로는 컴투스플러스 등이 있음.
주요사업으로는 지주사업 및 투자부문과 모바일게임사업부문, 블록체인 사업부문이 있음.
주요 게임 라인업으로는 게임빌 프로야구 슈퍼스타즈, MLB 퍼펙트 이닝 시리즈, 이터널소드: 군단전쟁, 워킹데드:올스타즈 등이 있음.
출처 : 에프앤가이드"
키이스트,멀티미디어 SI,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 영상 콘텐츠를 기획, 제작하고 다수의 글로벌 스타의 산실이 되어 온 매니지먼트를 영위하는 스튜디오 지향의 종합엔터테인먼트 회사임.
국내 주요 드라마 제작사 중 하나로, 넷플릭스 오리지널<보건교사 안은영>, 드라마<구경이>,<한사람만>등의 작품을 기획, 제작하며 시장 내 영향력을 확대함.
김서형, 김동욱, 고아성 등 한국 대표 배우들의 소속사로 문가영, 우도환, 황인엽 등 스타성 있는 배우를 발굴, 매니징 하고 있음.
출처 : 에프앤가이드"
플리토,언어 데이터 구축 및 판매,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","기업개요
동사는 2012년 8월 24일에 설립되었으며, 주요사업은 언어 데이터 판매 및 플랫폼 서비스 사업으로 구성되어 있음.
플랫폼을 통해 수집된 말뭉치(orpus)를 집단지성 및 검수 과정을 거쳐 정제. 이후 언어 데이터를 필요로 하는 국가 연구기관 또는 IT 산업 내 기업고객에게 판매.
데이터 판매, 플랫폼 서비스, 기타 지급수수료 등 지급수수료와 포인트비용을 원재료로 인식. 따라서 생산설비 등을 통한 재고자산 내역 존재 하지 않음.
출처 : 에프앤가이드"
